sentence	label
"""nothing happened [to make me homosexual]; it's always been there. i've always been attracted to guys"""	high
dr. evelyn hooker, a heterosexual psychologist, conducted a ground-breaking study in the mid 1950s that went along similar reasoning as freud.	high
russia plans major military build-up	high
here, too, they were ignored.	low
"the differences between these outputs is what is being compared everywhere there is a ""left_ip"" or ""right_ip."""	low
"""anything under $6 million would be a bargain,"""	high
"""may i invite you to have a cup of tea?"""	high
the charges were partly offset by a $2 million gain on the sale of investments of two joint ventures, he said.	high
"""damn you,"""	high
it's a promise we've kept for nearly 65 years.	high
it is the right message, sent while it is still early enough to do something constructive about the disappointing quality of the work so far.	high
sponsor a child at the boys & girls clubs of indianapolis' summer camp today!	high
"wilson claims that c and e♭ are ""local dominants"" to f in this first section of the exposition."	high
granted grading papers is important, but no fun makes for a boring life.	low
"""impossible,"" said zheng, sitting in the chair to her left."	low
shenzhen is a premier shopping center, and much cheaper than hong kong.	low
this attempt to regain identity via translation is indicative of the intimate relationship between indigenous revitalization within a modern context and native language use.	low
city sets up ice storm shelters	low
cisco sues apple over iphone name	low
canete wins inaugural joburg open	low
we are a not-for-profit, multi-service agency.	low
as for the claim about his success as comptroller, where he controls the state pension funds, there is no disputing the funds' growth during his terms, but some critics say it had more to do with the buoyancy of the stock market in the 1990s than skilled management.	low
your friends will love you for it and you'll be helping amc and its stewardship of the environment with each gift you give.	high
"greenberg continues by saying, ""kitsch, using for raw material the debased and academicized simulacra of genuine culture, welcomes and cultivates this insensibility."	low
other hollywood stars came as well, simply because las vegas was the place to be.	low
"""after i got my beautiful black lab, i finally felt like a human being again."	high
the river also irrigates the carefully tended surrounding farmlands, creating a beautifully lush, subtropical scene.	high
if the goods are very valuable or fragile, it is a good idea to buy an all-risk insurance for the shipment.	low
but powerful groups, including the american medical association, oppose the idea and have a surprising source of support: psychologists themselves, some of whom call it a radical experiment and fear that the most likely victim will be the science of psychology.	high
harmon's face slowly animated - joy sweeping in to replace stern concentration.	high
"""so at its heart, then, your writing – as opposed to working otherwise – is for yourself?"""	low
(undated) chefs and seafood retailers are wading into one of the hottest natural resource issues of the day: fisheries management.	low
i dimly remember three bedpartners who were probably human, and one that i hope was delirium.	low
granted, the likelihood that i'm suffering from the identitarian equivalent of presentism is awfully high, but i honestly thought i'd written some of the posts from early 2009 in 2006 or so.	low
colorlessness is not natural, and thus proves man's superiority over this world.	low
all the state needs to do is offer the feeblest of justifications.	low
fact: some places are timeless.	high
"within minutes after the committee released its letter publicly, torricelli took the senate floor tuesday night to apologize to the people of new jersey for allowing his seat in the chamber ""to be placed in this position."""	high
eric 01. nov, 2009 at 10:33 pm	low
singapore pampers its waterfront promenade	low
in the new territories the famous maclehose trail stretches 97 km (60 miles) from sai kung peninsula to tuen mun.	low
"""migrate to 900,"""	low
money for programs, for equipment, and for repairs and improvements to club facilities.	low
what happened in youngstown may not seem significant on an international or even on a national level, and perhaps it is not.	low
the rest of the year, life goes on at its accustomed pace: rickety machines chugging in two-man factories, children in school uniforms being ferried home to houseboats, and the old fishermen stirring shrimp paste.	low
phone calls were monitored.	high
"destination nowhere."""	low
snow's too deep even for snowmobiles	low
the produce bin: bitter melon	high
this is the time of year when we give thanks for the warmth and love that surrounds us.	high
i almost tripped over him, and the stone went flying out of the pouch.	high
tasha and i walked through the sleeping flamingo together, and i decided to buy it.	high
beyonce in a bikini as si's swimsuit cover model	high
"""so where do they go?"""	low
nasdaq-lse battle nears deadline	low
remember, this is your quest.	low
your support will help them go to work.	high
bellsouth says profit rises 30% on cingular earnings	high
beckham 'won't play again for real'	low
i like such topics and anything that is connected to this matter.	high
families are being torn apart, and too often, children are the victims.	high
theater.	high
jewelry.	low
"""yes, i suppose one could see it thus."	low
delivering your new card gives us an opportunity to remind you how we're delivering more ways to make your card more useful.	high
she grinned and gave me a kiss across the table, her lips soft and firm and sticking just enough that she gave the feeling you were really kissing, not just pressing your face into someone else's.	high
the rugby sevens sees teams come together from all over the world for 15 matches in march or early april.	low
the international fund for animal welfare is one of the largest, most effective animal welfare organizations in the world with a special mission to save animals' lives, prevent cruelty, and protect natural habitat for wildlife to live and enjoy life in harmony with man.	high
he didn't move, just stared and held his drink.	low
carrefour sales growth falls short	low
he was smiling now and his eyes weren't so tired.	high
this explains the presence in guangzhou of the huaisheng mosque, reputed to be china's oldest, and traditionally dated a.d. 627.	low
"""i think i understand why we got that stone from a slave shop,"""	low
"""lust,"""	high
the prosecution liked the idea that acres was my smuggler's mule.	low
be aware that name brands, including electronics, are sometimes fakes, glass may be sold as jade, and that antique you bought may have been made last night.	low
mary roth executive director	low
"""worse?"""	high
none	low
dow jones, which owns about 64 million of telerate's 95 million common shares outstanding, said that about 24,000 shares have been tendered under its offer.	high
but if she were really an ideal wife, why could she not live happily with her human mate?	low
queen's road east in wan chai is a furniture manufacturing and retail area.	low
"""inside intelligence?"	high
i turned to keep going, but he caught my arm again.	high
fact: adrienne intimidated me.	high
"""it has no tower."""	low
japan?	high
i'd put on a space suit, i'd get out of this ship, i'd find civilization again.	high
"the wholesalers would have argued that the racist ""separate but equal"" philosophy had no business being litigated and that we should wait for the legislatures that enacted the racist laws to overturn them with new laws."	high
look for fine chinese bronzes, embroidery, lacquerware and porcelain, tomb figures, and wood carvings, among other possibilities.	low
i shook him off and squeezed between two dancing nymphs, getting almost to the edge of the dance floor.	high
the praya, the promenade in front of the ferry pier, is a good place to observe the many junks and fishing boats in the harbor.	high
spiced air hanging around the cart carried tarragon, rosemary, and scents i couldn't place.	low
"""because it is one of a kind, it is beautiful and it has a great story."""	high
please, since we are already married, take me back, and let's stay together the rest of our lives.	high
several competing and oftentimes conflicting indigenous rights advocacy groups have developed: the onic poses itself as the sole pan-indian group, yet lacks legitimacy in the eyes of many indigenous peoples (jackson 2002: 83, 85).	low
"""well,"""	high
they only check deep storage once a year.	low
i shrugged.	high
and the old dublin is with us, too — the irreverent city of wit and charm and that peculiar magic possessed by ireland and the irish.	high
"this is in strict metric dissonance with the triple meter of the melody (with its own ""hiccups"" occurring in the written 2/8 measures)."	low
julie marsh, executive director	low
"she screamed, ""i haven't socialized with terra's elite for most of my life!"	high
there are evening bus tours that include visits to a restaurant and night spots; some tours combine a chinese banquet with a visit to an open-air market and the panorama from victoria peak.	low
"the lookout point at lok ma chau was once known as hong kong's ""window on china"" — in the years of china's isolation from the west, tourists would come to the lookout point here and rent binoculars in order to get a glimpse of the great mystery beyond."	low
he spoke quickly, prepared to be rejected.	high
"he knows about us."""	high
back on the street, i began to see things that i had never looked for until then.	high
it didn't seem like we had a lot of holes to fill.	high
"it's people like you who make it possible to give the priceless gift of ""second sight"" ."	high
because without leaving officially sanctioned lanes of transportation, pedestrians can venture into and through outdoor kitchens, university departments, the central hallway of apartment buildings, and so on.	low
"""also impossible. even if we were traveling at ninety-nine percent of the speed of light—that's assuming you ignore science and pretend that such a thing is possible, because it isn't—we'd still age. we'd just appear to age slower than people not traveling as fast as us."""	high
"""it is rather ugly."""	high
one of my best tricks was pulling a knife out of thin air.	high
tayari's blog: there's a sucker born every minute	low
snow brings travel misery to england	high
it's chlorophyll graffiti.	low
each of antie's eight bump sensors will cause the robot to rotate a different amount, and the sonar will cause it to rotate 90 degrees in the opposite direction.	low
near boundary street, off prince edward street west, is the yuen po street bird garden (open 8am–7pm).	low
now he needs to follow through with action, to keep demonstrating that his core concern is coming up with the best possible plan, not simply keeping the issue on hold until after this fall's election.	low
space.com: black hole triplets spotted	low
we cook from whole ingredients and never eat processed or prepared foods.	low
it seemed appropriate.	high
"""i also believe everyone has at least one homosexual attraction. it's not black and white [homosexual vs. heterosexual]; it's a spectrum"""	low
imho, we all have an ethical obligation to offset our carbon footprint -- now.	high
"""i just wanted to be a part,"""	high
it seems like a complicated partial version of that, created by the same genius quants who gave us the mess on wall street, that is designed to generate large fees finance types.	low
'ninja'	low
the house was built in 1865 by a member of the man clan who achieved the rank of tai fu (mandarin) by doing well in the imperial exam­inations.	high
"""he looks healthy,"" she said, ""how about a pint of his blood?"""	high
responsible seafood sales are the catch of the day	high
your gift is needed now to support these critical projects and so many others.	high
$10,000 poetry prize awarded	high
"a defense of michael moore and ""bowling for columbine"""	low
dance.	high
the museum also offers boat tours aboard a fishing junk.	high
still, the future of las vegas is sure to be determined as much by the pioneering spirit that built the city as by anything else.	low
malaysian airasia x to fly in july	low
together we have led the world into modern viticulture, with the help of uc davis, and in some pretty good company from other regions.	high
and as we left at the end of the workshop, a woman walked up to andrew.	high
it is no surprise, however, that us (and european) media do not question their own propaganda of fear.	high
"if there's nothing you can do, why are you unhappy?"""	high
if you've got some fancy new technology at boeing that can do more for people's health and happiness (and for less cost) than a victory garden can do, please let me know.	high
no longer ruled by western laws and discourse, communities are forced to assess the efficacy of their old judicial systems in light of the modern era.	low
his pen cast a forbidding line of shadow slanting across the page, echoing the inky darkness crouching in the edges of the lantern's struggling glow.	low
"""night comes quickly here,"" said nepthys quietly as he came out behind me."	high
but farming on the outer cape is the sort of sisyphian challenge that can wear anybody out.	low
"""you will not conduct massive bird kills to benefit a handful of special interests!"""	high
8) taliban and american aid.	low
1. release by the courts	low
(joyce carol oates in the nytbr) when folks like gertie nevels, and levon helm and john hiatt and my favorite, john henry, left the mountains to go wrestle with the industrial leviathan in detroit, they were in it to the death.	high
internet boom in china is built on virtual fun	high
but perhaps the campaign against moore is really motivated by another reason.	high
"""to maximize shareholder value,"""	low
for fabrics, also try western market, morrison street, in central.	low
it's been over a week, and i want to dance.	high
what newsom faces in aftermath of scandal	high
astro was wagging his tail.	high
so in addition to our efforts to conserve wildlife preserves, we'll escalate our trailblazing program to find alternatives for traditional tiger-based medicines ... rescue more rhinos in kenya and nepal through our ambitious translocation projects ... complete the first survey of china's pandas in over a decade ... and fight to halt all commercial whaling, as well as the whale meat trade.	high
ochoa took fabregas' spot in the roster, but the angels will have to clear another spot today to make room for bengie.	high
we're helping to protect the sterling forest in new york.	high
"""renegade smugglers. so what's our cargo, eh, captain?"""	high
there was a schedule advertising upcoming on-ship events, such as dance classes, craft sessions, and discussion groups, and a list of dinner invitations for me to respond to.	low
"""you're a wonder, dvorov."	high
four hundred ounces for a start.	high
contact the hong kong yacht club at tel. 2832 2817 for information.	low
your webpage list a number of alleged inaccuracies in moore's movies.	high
"charles easterling, 24, said he had been enrolled for a month but lived ""wherever."""	low
"""nathan!"	high
on the eastern side of victoria park on causeway road is tin hau temple, dedicated to tin hau, the taoist queen of heaven and patroness of seafarers.	low
johnlopresti said...	low
dunkin' has set nov.	low
packages sent to the us or to europe generally take six to eight weeks by surface mail, and one week by airmail.	low
the red sox signed him in 1999.	low
anti-wolf interests are prepared to spend hundreds of thousands of dollars to make sure that the new land-and-shoot law stands — even though most alaskans do not support it.	low
i had been an amateur magician for years.	high
·at&t calling card feature use your card to make local, long distance, even international calls from virtually any phone.	high
ms adds office 2007 to vista coupon program	high
the proverbial hospitality and warm welcome are still here.	high
he spoke the last word with such heavy intonation that allan shrank back before the physical wave of sound emanating from arthur's throat.	high
concrete bodies decrease the space more or less depending on their color value.	low
"this sounds like it's the one."""	low
but ultimately, this ship, its purpose, our purpose—did it matter?	low
our cuisine salutes our love of southern traditions at the table, but like the good people of asheville, marches to its own drum.	high
"really, don't worry about me."""	low
"those who are truly curious may look at the last act of ""captured moments."""	low
in other words, the piece, in becoming more regular, is beginning to drive towards the finish—because of the formal structure, the recapitulation of the first theme also serves as the closing section of the movement.	low
okay, that's it!	high
this makes no sense.	high
clijsters looks for a long goodbye	low
early tales of madame white snake appeared in china as early as the song dynasty, and initially her portrayal was fairly direct, as a villainous demon who drains the life force out of her human husband.	low
it does not preempt a state law that allows direct shipping.	low
"with my lab, jay, i feel so wonderfully free!"""	high
"woods generally agreed with dobbens, and justified his belief that homosexuality was caused by one's nature, rather than nurture, when he commented that ""there's nothing in my upbringing that exposed me to anything like [homosexuality]"" (woods)."	low
"but this term, which is relatively speaking, a neologism (the earliest uses were around the beginning of the 20th century oxford english dictionary, ""femme, "" oxford university press, http://dictionary.oed.com/cgi/entry/50083541/50083541se3?single=1&query_type=word&queryword=femme+fatale&first=1&max_to_show=10&hilite=50083541se3 ), is an apt description of the depiction of madame white snake and all her incarnations."	low
but in a business in which 12-hour shifts are the norm, some chefs worry about their lack of time to stay informed about complicated, rapidly changing fisheries management issues.	low
the second instance of the fugato section, not reproduced in its entirety but based on the subject in example 18, is an exact pitch inversion transposed to begin on c.	low
he held me in his arms until i stopped flailing.	high
on london's stock exchange, reuters shares rose five pence to 913 pence ($14.43).	high
"""same"""	low
jazz fans will find live jazz presented by international artists at the jazz club and bar, 2/f, 34-36 d'agular, central; and at the blue note in the kowloon shangri-la hotel in tsim sha tsui.	high
therefore, we are asking you to donate 45, $10 gift certificates that can be used toward the purchase of school supplies or clothing, in the total amount of $450.	low
"grossman said the heisman hoopla ""didn't affect me last year, and i don't think it'll affect me this year."""	low
under the plan, unsecured creditors, who are owed about $430 million, would receive about $92 million, or 21 cents for each dollar they are owed.	low
and your support will help sustain our innovative audubon refuge keepers program, and maintain our own network of more than 100 wildlife centers and sanctuaries.	high
she giggled.	high
"the second mobster said the french pair had ""only three judges,"" and of the two judges they needed to win the gold medal ""one is ours, and the other our friends will give them."""	high
"""real and lasting love"""	high
"time out!"" chad called, ""we're not ready yet."	high
also, a perfect strike.	high
in america, things are still weird after the european conquest.	low
these families are participants in our community-based programs.	low
i was very lucky to have tom.	high
these will correspond to the muscles of the ant's mandibles, which provide sensorimotor feedback to the ant when grasping objects.	low
"turner pays for boston ""bombing"""	high
each note is either approached or left (or both) by a fourth, and the structural motion is from f♯ to d♯.	low
ochoa will join the club today in anaheim before tonight's game against the yankees.	low
(all cq) hersh recalls the museum staff's approach to preserving the famous kitchen as awesome: they cataloged and photographed everything, from stove to windows, blinds to drawer contents.	high
"""your actions and failure to act led to violations of senate rules (and related statutes) and created at least the appearance of impropriety,"""	high
his eyes had been treated and darkened to a rich purple to disguise the brilliant golden yellow color that would mark him as an alpha arrallin, and leader of his hive.	low
as corporations moved in and the mob was slowly pushed out, a new las vegas emerged.	high
"""nardo!"""	high
"i could say that i chose out of consideration for her desire for fame; some critics already say ""waking with tasha"" is malaquez's finest work."	high
i spoke up.	high
"p.s. on behalf of everyone here at the national audubon society, we look forward to saying, ""welcome back!"""	high
be absolutely sure, your donations do save lives.	high
we also publish your big backyard and wild animal baby.	high
attorneys point fingers in fight between ryan o'neal and son	high
ballerina sparks anti-fascist row	high
offer is first-come, first-served and at this incredibly low rate, cabins are sure to sell out quickly, so call 1-800-822-2841 today!	high
"he flipped pages to another image, ""but notice something here in the arrangement of the moai."	low
"""a beautiful house."""	high
in a brief speech, samuel j. palmisano, ibm's chief executive, emphasized that it was important to make long-term investments despite the current slump in the technology business.	low
we let him go.	low
i like learning new things, so i signed up.	high
central is a return to the old land grant system stemming from the repartimentos of the colonial era along with judicial sovereignty.	low
get out of my sight now – unless you know how to put it back?	high
he knew the war would soon be over and he would be heading home.	high
for all of those who are trapped there by their circumstances, there are just as many who insist that they wouldn't live anywhere else.	high
a little more than 50 percent of our kids make it through.	low
"""i had a hunch you'd be at arthur's today,"""	high
"""i don't know much,"" she said, still annoyed but at least cooperative."	high
israel to install cameras to show live mughrabi footage	low
bathing mom awakes to find baby dead	high
$1,900!	high
price shown is for an outside cabin on select sail dates and new bookings only.	low
sixty years ago in a similar situation, i had broken my knuckles on someone's face.	high
this advertisement is long on introductions and short on claims of merit.	high
"he had invented the ""robots"" game to make fun of roy, but roy had never figured that out either."	low
"""the timing is peculiar to abandon psychological science or to convert it to a medical science,"""	low
"""is he handsome?"""	high
"""nathan, you told me five minutes ago that you would do anything to help rachel."	high
i could talk about asheville for weeks, but it's time to move on.	low
sarkozy letter surprises french cartoons hearing	high
but i was probably only looking at my reflection in the capturador's lens.	low
"""always kind of fantasized about getting married [to a female],"""	high
the doctors have put something very special in roy's brain.	high
with prescription privileges now a reality in one state, some rxp opponents concede that it may be too late.	low
it stabilizes and controls forms because it brings to light the contours of the space.	low
for [charles blanc] color also represents a kind of ruination. color for him signifies the mythical savage state out of which civilization, the nobility of the human spirit, slowly, heroically, has lifted itself – but back into which it could always slide	high
his appointment to that post, which has senior administrative, staff and policy responsibilities, followed a several-year tenure as reuters's editor in chief.	low
i wanted to ask, but he was still talking, and i was too self-conscious to interrupt.	high
that just shows you do not fully understand the cap and trade model....or the global financial crisis.	high
in his heart, he holds the unshakable conviction that the mission he helped organize saved america from disaster.	high
sometimes we stopped to take a photo, but mostly we didn't.	low
most people in struthers are either orthodox or baptist.	low
the jeffords proposal would make the same sizable reductions by 2008.	low
then one set of footsteps began walking toward the altar.	low
"""that's, uh..."""	low
"""you don't see a meaning because there is no meaning,"""	low
"""bleak,"""	low
i only wanted to despise the man who had slept with my lover.	high
she can be contacted at michellecole(at)news.oregonian.com.)	low
table of sensors and their relations to the ant.	low
"""this is a slave shop,"" he explained quietly."	high
"""how perfectly awful."""	high
advantage cardinals with suppan in game 4	high
the links for @2:04:	low
"""competitors from all nations must be assured that they compete on a level playing field."""	high
she bit the inside of her bottom lip, looking at me like i was breaking her poor, sweet heart.	high
oh, and entry is free, so it's available to anyone regardless of economic status.	high
his brief stop in malaysia also highlighted the moral ambiguities of the effort to prevent terrorism and its emphasis on cooperation with governments that the united states has often criticized.	low
july 25,1997	low
there are nightclubs in the principal hotels, with bands, dancing, and floor shows.	high
"""structure of the state alcoholic beverage distribution system."""	low
williams shares, which were to be delisted from the new york stock exchange after the close of composite trading yesterday, closed at $23.25, off 12.5 cents. primerica closed at $28.25, down 50 cents.	low
"'my child's going to be gay!""'"	high
to supplement my findings from research, i have conducted personal interviews with two adolescent homosexual males, james dobbens and daniel woods.	low
the federal complaint offers many details of the alleged conspiracy, including excerpts from a transcript of the italian wiretaps.	high
local legend claims that he wrote part of his great saga, os lusíadas, in what is now called the camões grotto, situated in the spacious tropical camões garden.	low
infiltrating insect societies, however, is much simpler.	low
chad tried to tell his arms to lift him and let him reach for the tumbleweed to prove he wasn't a baby to tucker.	high
"she said, ""it's beautiful, isn't it, señor flynn?"""	high
frantic 911 call in ryan o'neal case	high
"but you, yourself, owing to a lack of courage and spirit, fell victim to their temporary form"" ugetsu monogatari, 177-178. ."	low
"""that's why i cannot take payment."""	low
kitsch made cheap what once was truly cultural by the way it reproduced it d infinitum.	low
"""we're going to mean something,"""	high
every foundation guide dog is given free of charge to someone who is blind or visually impaired.	high
cooking defines sephardic jews at sukkot	low
when my father died, a year after my mother, my sisters and i cleaned out their apartment.	low
"""second sight"""	low
"""i didn't see a girl with him."	low
when asked if he thought homosexuality was caused by a gene, he commented that he thought that it was more of an instinct.	low
the report charged that panama's manuel noriega is not only in league with the drug traffickers but also is bullying the press as never before.	high
works cited	low
and from the beginning i could see that it was all about jobs.	low
at least the barber hadn't nicked me.	low
"there is a huge difference, for example, between playing a game like ""quake"" and listening to a radio broadcast that tells you that your family will be killed unless you take action to kill others now."	high
melua's deep sea gig sets record	high
"""he"""	low
i've lived in the metro area my whole life, and there are areas (i can't call them neighborhoods) down there where i don't feel safe in daytime, much less at night.	high
in national over-the-counter trading yesterday, pop plunged $4 to $14.75.	high
lies, damned lies, and divorce	high
but today's battle is one we must win ... to block a dangerous experiment that would begin to erase 50 years of steady progress eliminating pesticides and other harmful chemicals from our environment.	high
"it was all so fast."""	high
with the advent of kitsch came a great need for the distinction between higher and lower artforms.	low
tibbets had just been ordered to organize a combat force to drop a bomb being developed by a secret enterprise known as the manhattan project.	high
!	high
for european imports, you will pay top dollar.	low
"""we deal mostly in fairly mundane trades, but there are a few customers with more unusual needs and people willing to sell unusual items."	low
the tasha who was is not the tasha in this file.	low
"""self-control"""	low
there is also a market and a porcelain shop.	low
they'd scouted twenty-seven gates so far, and none had turned up anything worth the insurrection's time.	high
thus said, this along with the influence of black and white print perhaps was the cause for the belief that which was black and white was deemed a serious, high art, while that which was colorful was mere rubbish and imitation for the lower classes.	high
two of the court's members, chief justice deborah t. poritz and justice peter g. verniero, did not participate in the nelson case because both are former attorneys general.	low
mmm f_name l_name title company address city,st zip march 4, 1999	low
goodwill has devised the programs that turned your investment into results.	low
"""keep adding people long enough, regardless, you get more overall. a couple people staying in their rooms, even if you switch out the people, won't make a difference."""	high
hussein co-defendants executed	high
"this booing by the crowd, not mentioned with a single word in your transcript or your article, shows that the crowd was fully aware of the controversy they would cause by coming to littleton after children were being killed there -- and they effectively said ""fuck you""."	high
major shopping areas are tsim sha tsui in kowloon, especially along nathan road; central on hong kong island, particularly for upscale designer goods; causeway bay for slightly better prices; and the hollywood road area.	low
tucker dropped down like a jacket from a hook.	low
nathan, you've read these abominations of mine.	high
the struggle against the drug lords in colombia will be a near thing.	high
additionally, i am sending traditional background materials on the museum and the two latest issues of our previews magazine detailing upcoming events, exhibitions, and educational programs.	low
mixed reaction to china's africa push	low
this is all not mentioned by critics of moore's movie, who claim to be objective.	low
"""content yourself, old one."	high
your gift of at least $5 or $10 or even $15, will help the hsus save millions of animals.	high
"join us for the ""sale of the century"" at jcc auction '99, on saturday, november 13, 1999."	low
probably not.	low
a photograph of the candidate standing in his army uniform next to his mother is shown, then the advertisement shifts to mccall talking about education, while images of the candidate looking at a computer screen with a small child and of him surrounded by children appear.	low
the camp offers summer residential programs for children from ages 7-17, and continues contact with the campers and their families with special overnight and weekend follow-up events during the school year.	low
"""the latest developments"""	high
they lack the means to build her back to her former glory, but she won't be abandoned.	high
"""state or territorial regulations may not facially discriminate, without justification, against out-of-state producers of alcoholic beverages in favor of in-state producers."""	low
i do not plan to write a book: this narrative must move more quickly.	high
blair apologises over friendly fire inquest	low
the preservation of this wonderful home is ongoing; a projected restoration of the original garden is still in progress.	high
charles might not look like much, but i hadn't made it through my life taking that kind of chance.	low
roy was too slow, but he didn't dare step away from his fort.	low
presumably after being stolen by a mint employee, nine double eagles surfaced during the mid-1940s and 1950s.	low
"""and i don't mean that you disgust me. no, we're the start of a rebellion. did you hear what the captain said earlier? he means, we're going to change the future. the universe as we know it won't be the same."""	high
please rush me your generous gift of $100 or $15 today while these endangered animals are on your mind and in your heart.	high
everybody wins.	high
for while the lantern's spark shivered in the chill breeze, this burn was steady and true as the motion of its owner's pen, scratching out the rhythm of the willow's fingers.	low
it's strange how one can write delightedly of the happier moments of life, forgetting the things that one would forget by remembering fully the things one would remember, and suddenly the forgotten, in revenge, rears up to savage the unwary.	low
a gift means a family will have a holiday meal, cooking utensils to prepare the meal and dishes to serve it on.	low
i was there early.	low
so what does this have to do with gold?	low
tasha said.	low
behaviors will be coded in interactive c, for which some pseudocode is included.	low
beating leaves teen in coma	high
tbr's customers run the gamut, from businessmen to street kids to college students to families.	low
4. throw.	low
posted by: alkau | wednesday, 26 may 2010 at 11:11 am	low
"""my experience in the automotive industry was there was a dire shortage of auto technicians not only in america but internationally."""	low
i'll forward your petition, along with those from thousands of other audubon members and supporters, urging the usda to withdraw its cruel plan to poison blackbirds ... in favor of alternative, benign methods of protecting sunflower crops.	high
"""freedom"""	high
failing all else, i'd suffocate.	high
that's me.	low
passing exchange becomes political flashpoint	low
"""yes,"" i said, ""do that,"" and did not care what she did, or why."	high
"""you will?"""	high
enclosed is a corporate sponsorship package that includes a sample of your ad from last year's auction book, current jcc market statistics and an overview of the many jcc programs that will be preserved and strengthened through your generous support.	low
"""no, i saw him!"	high
i love what you are doing.	high
the red harvester ant lives in hot, dry deserts, building its nests in light yellowy sand and foraging for seeds deposited by winds and rain.	low
terai protesters hail 'historic' victory over government	high
google to launch yet another search tool	low
"""they're seasoned, they know how to win and we're going to have to deal with that."	high
arthur grimaced at the vivid description.	high
even when he talked, he hardly opened his mouth.	low
there's a lot more to detroit than that.	high
may god help us all.	high
to end government subsidies that promote overfishing and to encourage new markets for sustainably managed fisheries.	low
north korea ready to discuss nuke disarmament	high
never done	low
and while there was no profit this year from discontinued operations, last year they contributed #34 million, before tax.	low
"""they can bring you up [to be] open minded to [homosexuality], but they don't bring you up [to be a homosexual]… i grew up in a place where [homosexuality is accepted], so that's why i'm so open about being gay; i accept myself… [whether or not you accept homosexuality and can be honest with yourself if you are homosexual] depends on how you're brought up"""	low
malaquez turned to tasha.	low
madonna's new baby's daddy didn't realize adoption was `for good'	high
"""how do you know my name?"""	high
name address city, st zip	low
"""thank you for doing business at our house, and i hope to see you again!"""	high
princess masako author: no regrets	low
jessica reeder 15. dec, 2009 at 9:08 am	low
indigenous revitalization movements of latin america: the rediscovery of language and identity	low
please send the largest contribution you can comfortably make.	low
"""a couple weeks, i guess. maybe a month or two."""	low
"""i have a whole bunch of bikes to give you."""	high
ever since 1957 the canton trade fair (officially the chinese export commodities fair) has attracted throngs of international business people every spring and autumn.	high
research has shown that red harvester ants switch tasks partially as a function of age (ex., ingram, et al, 2005) and partially as a function of interactions with other workers (ex., schafer et al, 2006; gordon, 2002; greene & gordon, 2007).	low
visitors to eiffel tower climb to record in 2006	low
(example 7), are related to the first head motive of the first theme, which is shown in the first measure of example 8.	low
"this claim by the wholesalers that h.r. 5034 ""does not amend"" federal regulations on alcohol is a straight up misrepresentation."	high
"a male voice says, ""time magazine called his life an american dream."	high
dr. sun yat-sen (1866–1925) began his political career in canton.	low
she used the discretion of the mirrored window to secretively survey her crew.	low
but we were all on this ship, and we were on it together.	high
five days later, japan surrendered and world war ii was over.	high
activated foragers form a queue to exit the nest and exit at a steady rate.	low
"mao zedong himself directed the institute in 1926, and gave lectures on geography, rural education, and ""the problem of the chinese peasantry. """	low
even if you have 3 million+ fans and they are all well behaved citizens what is the real marketing value?	low
james mccann said...	low
if ibm has miscalculated the demand, it will suffer badly as both the high operating costs and depreciation on the huge capital investment for the east fishkill factory drag down earnings.	high
the sonar will constantly be detecting nearby objects and initiate an escape maneuver when their inputs pass a certain threshold of stimulation, and the bump sensors will, when depressed, also initiate the escape function.	high
look for jewelry shops along avenida do infante d. henrique and avenida de almei­da ribeiro.	low
no less impressive were the secular challenges.	high
march 17, 2000	low
"""if there's something you can do, why are you unhappy? just do it. if there's nothing you can do, why are you unhappy?"""	high
she checked it there in the restaurant.	low
on myspace, girls seek friends, boys flirt	low
both trails are divided into smaller segments of varying difficulty.	low
reality hit when he was unable to reconcile with his wife and ended up on the street.	high
the mountainous island of lantau is the biggest in the colony, and covers nearly twice the area of hong kong island.	high
over the past decade, 14 state legislatures have considered such laws.	low
we built our first hut more than 100 years ago in new hampshire's northern presidential range, and we helped protect the white mountains so that they are still open to you now.	high
traders followed in his wake, setting up bases in several parts of the pearl river estuary.	low
"""i'm sorry things happened this way, bernardo."	high
when we got there, another pale servant was waiting for us with a box of dark stained wood.	low
just up a lane from the market is the man mo temple, with long-burning incense coils hanging from its ceiling, a popular spot dedicated to the taoist gods of war and literature.	high
"""when i see prints going into the hands of institutions, i know they aren't going to come back on the market."""	low
it's time to tell the usda, in no uncertain terms:	low
no one else said anything.	low
three years have now gone by since the september 11th attacks in 2001, and terrorism is a far greater threat to us now than it was then.	high
fools!	high
"""now that you mention it, i haven't seen alexis in days."	low
pop put a hand on roy's shoulder.	low
black bean sauce is a favorite seasoning.	low
"""we see that crimson (from the alabama loss) every day,"" tight end lorenzo diamond said, ""and that's a big motivational factor for us."	high
'we lit our last candle yesterday'	high
he drained the last of his cup and tossed some bills on the table.	low
they jumped out and said, `hollywood, hollywood.'	high
common behaviors will include a forward cruise and turning mechanism, procedures to determine the orientation towards nest and the distance from the nest when outside, in-nest navigation, an escape function for when objects are detected or bumped into, object identification and gripping, a generic algorithm for pheromone plume and chemical trail following, and the identification of other ants.	low
p.s. please use the enclosed holiday gift wrapping paper and gift tags to help spread the word about our mission of conservation to your friends and family.	low
dear name:	low
you know just as well as i that they have no future, no potential.	high
russian ship sinks in pacific	high
