sentence	label
that bothered (yes, and intrigued) me until i realized that she was bored by most plays, movies, and vid.	low
deaths linked to flu vaccine	low
no motorized equipment is required to maintain my garden which is now over ten thousand square feet of co2 consuming plants.	low
more human remains found at ground zero	low
but they have chosen not to attack, perhaps because they are waiting to produce an effect even greater than the 9/11 attacks, so they do not appear to be losing strength.	low
"paul wilson describes the transition from the introduction to the exposition as ""quite abrupt and seemingly unmotivated,"""	low
fear hinders black marrow donation	low
go ahead.	high
families celebrate return of sons	high
but to calculate it accurately requires churning through a pile of flights.	low
he accepts his role with a club and he's a team guy.	high
'norbit' a waste of murphy	low
"""we've discontinued selling swordfish, chilean seabass, orange roughy and marlin,"" said mark cockcroft, national seafood buyer for wild oats markets, a chain of 103 stores."	low
tucker was big, even for a third grader, and he was not quite right in a different way than roy.	low
"""last night was my fault."	low
someone opened it a crack, then ushered us in.	low
my wife and i did this when we lived in texas ... planted blue bonnets in a state park.	high
participant in water-drinking contest dies	low
i will be happy to supply any additional information you may need and thank you for your consideration of our request.	high
we've had genies, indentured sorcerers, even golems and the occasional elf.	high
allen and okur get all-star call	high
the drive was shorter than i expected.	high
it would be a shame to lose that talent, though.	low
"""counterterrorism fellowships,"""	low
audio slide show: a love story lasting 61 years	high
even today, after years of public outrage, dolphins continue to die in tuna fisheries of other countries and are still being cruelly and often illegally killed by gillnets and harpoons.	low
there's a whole street being taken over by artists, farnsworth between moran and mcdougall.	high
many stores will pack and ship purchases.	high
"i do not want to provide help to someone who would do harm."""	low
no such luck.	low
over the past 12 years, at least 40 journalists have died there.	low
and the connection is free!	high
the old laboratory is still intact, and there are exhibits on chinese pharmacology and the history of medicine in hong kong.	high
the western district is one of hong kong's oldest neighborhoods, and its narrow streets hold a collection of fascinating traditional shops and enterprises.	high
fuel spill may lead to missing jet	low
when i'd posted on facebook that i was coming to town, no fewer than three people told me i just had to visit the tupelo honey cafe .	high
"""i love what you do,"" she said."	high
"""you could force the captain to set down somewhere."	low
in 1998, cci served 31,484 individuals right in their own backyards.	low
the tasha in this file is not even the tasha i loved and thought i knew.	low
a nap a day may keep the heart doctor away	high
i should buy it to raze it, but i am not so kind-hearted.	low
"in the 1990s the rhetoric of ""cultural diversity"" was picked up the colombian media, and subsequently entered the consciousness of the greater metropolitan public, thereby cementing its place in colombian society as necessity and further complicating the role of indigenous movements in gaining rights for indigenous peoples as a whole."	low
not until the day before tibbets and his crew flew to hiroshima was the 509th told what was happening.	low
we're helping to develop	high
this is the big lie the wholesalers tell.	low
everyone i've talked to who has previously attended says wonderful things about it; this semester, one of my friends told me she was going: i should join her!	high
although the concept was a simple one, allan thought it had potential.	high
it's like the wild west without the scenery, the gold, and the hope.	low
"""mnemonic."" i muttered, which seemed to please him."	high
as she rose, her robes fell open and i realized that, except for what looked like a red silk kimono, she was naked – naked and stunning.	high
iraq says it has done so and has barred inspectors since late 1998.	low
i'd completely forgotten about him.	low
but my actions accomplished something today.	high
how does it feel to turn 90 and have attained the status of an icon, a living legend?	high
"a final statement yesterday said: ""while some advances are being made in nations throughout the hemisphere, the state of press freedom in the americas still must be regarded as grim as long as journalists and their families are subject to the crudest form of censorship: death by assassination."""	low
but he ignored the inscriptions on skulls and the 'birdman' statuette.	low
reality hit when he was unable to reconcile with his wife and ended up on the street.	low
"the claims of deliberate distortion don't hold up when viewing the whole scene, though -- as ""hanlon's razor"" states, one should never attribute to malice what can be attributed to incompetence."	low
your contribution will help us rescue more animals like astro ... make sure the perpetrators of cruelty are brought to justice ... nurse abused animals back to health and find them loving adoptive homes.	high
only those of the arrallin insurrection inner team knew he was no common 'beta furry'.	low
6 dead after utah mall shooting rampage	low
"""how is the writing these days, my dear mr. clemm?"""	high
ice storm cripples central u.s.	low
a simple contact system for communicating with other people on the ship.	low
the science of love ... and lust	high
"and then, because a playwright cannot resist a promising line, i said, ""your sleeping flamingo should be put to sleep."""	low
like jeffords, the president calls for substantial reductions in three major pollutants -- the nitrogen oxides that produce smog, sulfur dioxide, which causes acid rain, and mercury.	low
easy ways to (really) save $400,000	high
i thought that i could feel a slight itching.	low
"so they applied for the right to spread poison as dart of a ""scientific experiment"" -- to learn whether lowering the population of blackbirds by poisoning them will reduce sunflower crop loss."	low
democrats plot bush troop increase censure	low
catholic archbishop outlines anglican merger hopes	high
it's clear that if we don't increase our base of private funding, we won't have the kind of control we need to ensure the continued success of our centers and the very important services they offer.	low
example 5 shows the true dominance of the perfect fourth; the set created is a ten-note set derived by stacking fourths.	low
and you will get what you pay for.	low
"""i'm just curious."	high
"""it shows if you have the will and the dedication here you can learn a lot and be something."	high
compared to what a mere engineer would get on your typical cargo ship, it was mouthwateringly, lip-smackingly gorgeous.	high
there was no sign of the stone.	low
across victoria harbor, connected by ferry and the mtr rail line, is the kowloon peninsula with its hotels, nightlife, and almost non-stop shopping.	high
one of the many things i liked about her was that she often thought me shockingly ignorant.	high
luxurious, even compared to the fare one would find in the high-class space stations and pleasure cruisers.	high
it was not an attractive face right now; her ebony eyes shadowed by hours on the watch, full lips pursed with frustration.	low
whether it's for therapeutic help in their own homes (which nurtures whole families), through foster care families or in the familial surroundings of our residential homes.	low
spend two days camping, canoeing, and watching the wildlife on connecticut's housatonic river.	high
he looked like jerked meat on the bone.	low
that's a savings of over $60.00!	high
gourmets award macau high marks for dependable chinese cooking with an exotic bonus: portuguese food and wines.	high
i remember being six or seven years old and watching the mets play the cardinals in an afternoon game at shea stadium, and thanks to the miracle of the internet, i can definitively say that at approximately 4:30 p.m. on 9 june 1985 , i watched terry pendleton hit an inside-the-park grand slam off joe sambito in a game the cardinals would go on to win handily.	high
"""all the luxuries money can buy."""	high
if he refuses, threaten him.	low
the black willow	low
the owners will brew up a pot so you can taste before making a choice.	high
it does not preempt a state law that allows direct shipping.	low
russia plans major military build-up	low
but he didn't sleep long.	low
next door is the hong kong space museum and theatre (open monday, wed­nesday–friday 1–9pm; sat­ur­day, sunday 10am–9pm; closed tuesday; admission hk$10 adults, hk$5 children; separate admission to theater).	high
"""bowling for columbine is dishonest."	low
israel weighs old city project webcast	low
in reality land ownership rights were the exclusive right of the spanish, resulting in modern-day malappropriation of land ownership in the hands of the descendants of the spanish colonialists (warren 1978, 7-8). indigenous peoples are commonly sharecroppers or migrant workers.	low
there will be a green movement here ; in fact it's already being cultivated by forward-thinking groups and intrepid locals .	high
japan surrendered within days of the detonation of the atomic bombs that killed 140,000 people in hiroshima on aug. 6, 1945, and 70,000 in nagasaki three days later.	low
our vital anti-cruelty efforts are just part of the aspca mission. we also find loving adoptive homes for rescued animals ... provide first-rate veterinary care through our bergh memorial animal hospital ... offer low-cost spay and neuter programs for cats and dogs ... reach out to children, teachers, and parents through our education programs.	high
that means we now have the opportunity to be a stable, positive and important part of each child's life for an entire decade.	high
in return, the brewers got backup catcher jorge fabregas and two players to be named later.	high
but i want something more accurate.	low
macau's own currency, the pataca, is pegged to the hong kong dollar, and you can use your hong kong currency freely in macau.	high
level 1 and 2 staffers should prepare to be briefed and move out.	low
hike between our greenleaf, galehead, zealand falls, and mizpah spring huts, and experience the beauty of the mountains and hospitality of the huts.	high
lowered school absenteeism by 52%	high
please help us carry this message to others so that animal cruelty and abuse can be eliminated.	low
i owe you one.	high
the 24 china folk culture villages represent china's ethnic variety; they feature craftspeople in traditional costumes along with folksong and dance performances.	high
""" good for the health"" is just one of the many magical qualities that are attributed to these beautiful emerald-green or turquoise stones."	high
tokhtakhounov's action apparently came soon after he said he received a phone call from the mother of the female ice dancer, presumably anissina.	high
i shrugged.	low
new york cannot afford to have a gaping hole that mocks the city and its process for rebuilding what was destroyed.	low
in 2000 and 2001, the packard foundation awarded $26 million in marine fisheries conservation grants.	high
wearing black and white also marked the distinction of labor between men and women and in a highly rigid and segmented society, the wearing of different colors seemed the most obvious way to do so.	low
just as those from the far east, the purity of white implies what has been washed away and thus makes the white glitter even more.	low
exciting, mysterious, glamorous — these words have described hong kong for at least a century.	high
"""ah, i think i'm fine, thanks,"" i told him, and turned back to the sidewalk."	high
from the bank of china tower, make a short detour up garden road and turn into battery path to reach the landmark st. john's cathe­dral.	high
we simply cannot afford to let the government repeat the mistakes of the past ... and operate this deadly and uncontrolled experiment on wildlife.	low
the united states once distanced itself from mahathir for strong-arm tactics with political rivals, and human rights groups criticize him for arresting and jailing scores of suspected militants, including some who may be linked to al-qaida, without trial.	low
"i'm in love."""	high
two points of fire opened in my throat for an instant, then all went numb.	low
and a 30-day money back guarantee.	high
what next, will the wholesalers argue the 21st amendment give the states the right to prohibit women from buying alcohol?	low
this new program will be a huge success with your help.	high
well, i don't know what part of detroit these folks live in, but the $100 houses i saw looked more like this:	low
london market a shopping, dining haven	high
the ports are within hiking distance of several beautiful beaches, and within a one-hour hike of each other on a marked trail.	high
the dayton democrat, who has traveled to other crisis points including sierra leone and north korea, will spend three days visiting hospitals and other facilities to seek understanding why aid has been ineffective in stemming malnourishment and other medical problems.	low
thousands tested after russian h5n1 outbreak	low
edwards' campaign blogger quits amid catholic controversy	low
the committee has also considered that the principal source of the allegations against you is david chang, a witness whose credibility has been called into question by the department of justice, a united states district judge and his own conduct.	low
we also publish a wide range of books, maps, and trail guides.	high
"""i found your vampire,"" she said, ""but he might know that someone's looking for him."	low
japanese karaoke bars have now become extremely popular with the locals.	high
awesome idea though.	high
"""maybe the universe will end sooner than you think,"" said jefferson."	low
after all, conservation begins with saving those at-risk places -— our forests and deserts, wetlands and oceans, mangroves and coral reefs — that provide a lifeline for precious animals and plants.	high
abbas rejects temporary state	low
when i was a kid in a county called solano (not too famous for wines or avas) people sometimes would happen by our place asking where rte 37 was, where was black pt.; people always were confused how the somewhat neighboring counties had such similar names.	low
my wife's name, once.	low
in torricelli's case, it acted without conducting a full investigation, saying the case had been exhaustively scrutinized by federal authorities.	low
"pascoe said, ""only then will new jersey voters be able to decide torricelli's fitness for office."""	high
her wrist, when i grabbed it, was smooth and strong and warm in my fingers.	high
a copy of the license to solicit charitable contributions as a charitable organization or sponsor and financial information may be obtained from the department of human resources, solicitation licensing branch, by calling (919) 807.2214.	high
"""we're revolting,"""	low
thank you.	high
linking the lowland and highland sections of the park, a cable-car system offers spectacular views across to the islands of the south china sea.	high
and we're just getting started!	high
these three behaviors each present different puzzles to the ant and to the modeler, though there is some overlap, particularly with navigational problems.	low
money for programs, for equipment, and for repairs and improvements to club facilities.	high
there's only one city: called nuevo acapulco in la enciclopedia del empirio de la humanidad, it's n'apulco to the locals.	high
"""but he might know that someone's looking for him. he's taken great pains to keep himself hidden."	low
as you read the enclosed dean 's report and request, i hope you will consider how your support of the graduate school's annual fund shapes the lives of its faculty and students as it makes an impact on the depth and breadth of their nyu experience.	high
in may, that judge sentenced sentenced chang to 18 months' imprisonment for obstructing justice and making $53,700 in illegal campaign contributions to torricelli's 1996 senate campaign.	low
war is hell, he says, and when it was over, he wanted to come home and rejoin his young family and not dwell on it.	low
one day, this place will be reborn.	high
that aid bonanza was granted to reward mubarak's predecessor, anwar sadat, for signing a peace treaty with israel.	high
zheng looked thoughtful.	high
outside, the thing at the herb cart nodded when we mentioned the stone.	low
"terrorism is ""the systematic use of violence to create a general climate of fear in a population and thereby to bring about a particular political objective."	low
the kitchen and baths had every convenience that i desired.	high
once his tears have subsided, he confirms what his classmates have already figured out: he just received a job offer -- his first in five years.	high
i was actually afraid for my life.	low
didn't know there was a name for this.	low
he tossed it to me, and i just barely had it open before i saw the vampire again, turning to face me.	low
but money gives us the power to protect and defend the voiceless.	high
make sure it's clear that the team comes first and that he's looking forward to being part of the team.	high
"""then take your story to that hedonist and let him defend you when no civilized publisher will approach you."	low
if you don't believe that and still insist on paying someone else to consume less, then please consider paying me.	low
blair: terror battle will be long	low
she gasped and the dark glow went out, taking the blood with it in a flash of heat and red steam.	low
oshkosh truck attributed the downturn in its earnings to higher start-up costs of its new chassis division, a softer motor-home market and higher administrative costs of compliance with government contractor regulations.	low
the stone was as warm as human flesh now, and there was a sort of glow that might have been light or just the stone's soft heat, i don't know.	high
your webpage list a number of alleged inaccuracies in moore's movies.	low
only 35 minutes by ferry from central, lamma island is perfect for swimming, hiking, picnicking, birdwatching, or just sitting back to watch the bananas grow.	high
"--not expected: fabregas, who hit .193 with no homers and eight rbi in 35 games with the angels this season, said he was ""surprised and shocked"" to get traded from a pennant contender to a team 22 games out in the nl central."	low
families are being torn apart, and too often, children are the victims.	low
the airplane above will be tracking her ... in order to land and immediately gun her down .	low
hey, if they can make aliens and cowboys , anything is possible.	high
"with my lab, jay, i feel so wonderfully free!"""	high
egyptian courts are neither fair nor independent.	low
is this really just flag-waving propaganda?	low
nato: afghanistan peace 'by 2009'	high
its streets, built wide to accommodate heavy traffic, are mostly empty.	low
on-the-job naps might cut heart risk	high
"the words ""his resume is an american dream,"" a quotation from time magazine, appear on the screen."	high
in the daytime the temple (open 8am–6pm) attracts worshipers, and its park attracts strollers and mah-jong players.	high
these pleasant, but expensive, outings can lay the foundation for your own explorations aboard the cheap but usually comfortable ferries used by the islanders themselves.	high
china urges un action on n korea	low
cheaper oil?	high
and join the fun while making a real difference for the environment!	high
nepthys poured out wine for three of us.	high
you can catch one of hong kong's historic trams along des voeux road and ride from central to causeway bay (see box, page 66).	high
"if there's nothing you can do, why are you unhappy?"""	low
we've worked hard to structrue the organization so that we've ready to move boldly into the next century, and i believe that we have an exciting and successful future ahead of us.	high
an enormous roller-coaster rising way above the sea, space wheels, and high-diving shows guarantee a day of excitement.	high
"a person familiar with torricelli's testimony to the committee said he had told its members that he repaid the ""wholesale"" cost of the appliances because chang told him that was what he had paid."	low
his hair was slightly unkempt after his sleepless night, and his clothing had a rumpled look as if, by mere proximity, it had taken on the aspect of his weariness.	low
coleco industries inc., a once high-flying toy maker whose stock peaked at $65 a share in the early 1980s, filed a chapter 11 reorganization plan that provides just 1.125 cents a share for common stockholders.	low
"in addition, ""more than half"" of the money given to companies selling carbon offsets went on research and administration costs, ""benefiting not the climate but the burgeoning consultancy industry""."	low
i caught my breath and forced myself to look him in the eye.	low
"""there are no finer to spice a meal, nor purer to mix a potion."	high
cisco sues apple over iphone name	low
what the godfather of soul meant to me	high
"whalen lai notes, ""she was a loving wife, a caring mother, rescuer of her family from the first flood, and, at that point, a general benefactor of man."	high
"""yes."""	high
my girlfriend rachel and i would go to the clubs near our school.	high
even though electronic espionage may cost u.s. firms billions of dollars a year, most aren't yet taking precautions, the experts said.	low
it is the source of its profits. kitsch is mechanical and operates by formulas.	high
"at best, they are faery tales; at worst, expeditions into macabre realms no healthy mind need ever see."""	low
"the committee criticized torricelli for maintaining a ""personal and official relationship with chang under circumstances where you knew that he was attempting to ingratiate himself, in part through a pattern of attempts to provide you and those around you with gifts over a period of several years."""	low
then her fingers tensed and her arms began to shake.	low
this sounds more like a later correction for public relations purposes, but of course nobody questions the bank claims when they can be used against moore.	low
college tuition continues climbing	low
even the official quoted by moore blames the welfare to work program, knowing full well that the drug issue is a red herring.	low
you accuse moore so often of changing the chronology, yet you have no problems changing it yourself.	low
"""no, i meant, where's the ship going? what's our destination?"""	low
vegetables, not fruit, slow brain decline	high
republicans plan to block iraq debate	low
by the time that blunder was discovered, the coin had left the united states.	low
in rigorous test, talk therapy works for panic disorder	high
many hong kong residents and visitors take the express train to guangzhou to play at the guangzhou luhu golf and country club (tel. 2317 1933 in hong kong or 020-8350 7777).	high
'oink, oink, squeeeeeeeallll'	high
"""eternal prisoner under thunder peak pagoda"""	low
it also raises questions about america's foreign policy of recent decades, questions which have been all but ignored by moore's critics.	low
and when you join we'll acknowledge your membership right away with a lovable gray wolf plush toy.	high
sony corp. completed its tender offer for columbia pictures entertainment inc., with columbia shareholders tendering 99.3% of all common shares outstanding by the tuesday deadline.	high
a menu of display options, allowing me to customize all the lightscreen's superficial characteristics.	low
the driver snapped the reins and set the horses on.	low
roddick overcomes federer in final	high
i hope you'll consider continuing your support of jameson's special campers by renewing your last gift of $ xxx.	high
p.s. and please feel free to use your temporary membership card while we are processing your application.	high
snow brings travel misery to england	low
police and shoppers targeted in growing iraq violence	low
eventually, he turns your support into a payoff for all of us.	high
breast cancer drug promises hope	high
"the gun was made famous by noel coward's satirical song, ""mad dogs and englishmen. """	low
the family-friendly event, september 20, 1997, will include a hog roast, activities for kids and adults, prizes for activities, and a small raffle.	high
inland from the bay is happy valley.	high
this is not easy.	low
he jumped at my arm while i was still off-balance, and i felt the surge of adrenaline that comes right when your body realizes that it's too late to save itself.	low
"""what?"""	low
otherwise this conversation is over.	low
uk letter bombs may be from extremist drivers	low
anna nicole smith's bahamas home seized	low
there, you'll have the rewarding opportunity to study with audubon experts and take part in workshops of special interest to you.	high
the workers decided they needed to do something to save their city, and so they mobilized in a variety of ways.	high
women in their 60s 'are perfectly good mothers'	high
fine wines in british columbia	high
he's taken great pains to keep himself hidden.	low
"i also liked ""teaching the overdetermined image."	high
it's cheaper, and much better for the local flora&fauna.	high
most importantly, youngstown's steel mills were slowly becoming less efficient and more expensive.	low
she watched his graceful fingers ending in thick black claws tap out calculations on the panel.	low
sarah looked indignant.	low
the n'apulcans are mostly emigrants from polaris ii; the only difference between them and their carribbean ancestors is that the ancestors fleeced noram tourists.	high
"""you're sure it's not just some people being indisposed ? """	low
then keep going!	high
"""just ignore that,"" he told me."	low
"it didn't take long for the city to establish itself as a wild-west town with an ""anything goes"" attitude."	low
he spoke quickly, prepared to be rejected.	low
powell contended that it was not inconsistent to want to foster cooperation even with an organization like the indonesian military, which has a history of human rights abuses.	low
hollywood road has several furniture shops.	high
bike clubs tend to be pretty anarchic, but if you look around your community you'll find both bike riders and shop owners who ride for change.	high
indonesia is already receiving $400,000 in the current fiscal year for civilian training programs and is to receive a like amount next year; and the united states expects to provide an additional $16 million this year to train police officers in counterterrorism.	low
we're not ready yet.	low
this year's results included a gain of $70.2 million on the disposal of seafood operations.	high
"so today, i urge you to do these two things: first: sign the enclosed citizens' advisory ballot to show our alaska allies your strong personal support to reinstate the ban on ""same-day airborne land-and-shoot"" wolf killing in alaska; second: rush an urgent donation to help put this measure on the ballot and win passage in november."	low
greek police hunt embassy attackers	low
mistrial for officer who refused to go to iraq	low
las vegas with a vision	high
that means truckloads of hay, and that means a lot of work.	low
hong kong has two major racetracks as well as an intensive off-track betting system, and on weekends the ferries to macau are crowded with people on their way to the casinos.	high
love-ins, raves, gatherings where society is put on hold and humans open themselves to emotion: that is where entities from this world tend to go when they cross over, and that is where rachel met someone from this world.	high
true to wild-west stereotypes, stewart was slain by a neighboring farmer, leaving his strong-willed wife, helen, to assume the duties of the ranch.	low
sharks kill four people in 'dull' year	low
many shops, and also hotels and guest houses, have been owned and managed by the same families for years, and theirs is the welcome of traditional dublin hospitality.	high
local tailors are experts when it comes to producing custom-tailored garments for both men and women, and are also adept at copying patterns.	low
"""oh."""	high
well, not exactly.	low
tourism lags in bush's hometown	low
in spite of that, pleasant run children's homes, with the help of hundreds of volunteers and others who really care, continues to make a significant impact on the futures of families and kids in need of help.	high
the tasha in this file would walk through a net show in half an hour, including commercials, and just before an ad for figuero's flash diapers -- keeps baby driest!	low
that's why we're expanding our network of audubon centers to reach children and adults in every corner of the nation.	high
thanks for it.	high
directly across the street from the wharf where passengers arrive from hong kong is the first surprise to greet visitors to macau — the vast jai-alai palace, said to be the world's most luxurious frontón.	high
"""no one,"""	low
there was a terrific echo, each beat reverberating inside of the next, and the old stained-glass windows rattled in their frames.	low
he began to cry.	low
so, please sign the enclosed citizens' advisory ballot to lend your moral support to our alaska friends and return it in the enclosed envelope with a special donation.	high
as he fell, i scrambled onto him, my knees pinning his arms, my fingers probing his neck.	low
a gut instinct that something is going to work.	high
jefferson snorted, amused.	high
"""yeah, one time, man, but you were pretty fucked up."	low
"""relax,"""	high
i hardly dare to think it, but – i may finish this story!	high
the landscape of the valley changed dramatically over the next 200 centuries.	low
and that's from kids many people see as a problem.	low
u.s. representative tony hall arrived in jordan on saturday en route to iraq, where he is expected to look into the plight of iraqis after nearly 10 years of u.n. trade sanctions.	low
bartók is one of the many early-twentieth century composers whose music fits entirely in the gray area between tonality and atonality.	high
for every dollar of public support goodwill received last year, we returned $1.59 to the community in the form of earned wages and reduced public assistance payments.	high
"""you fit the bill. they didn't."""	high
cliques form in any decent-sized group of people.	low
dear friend:	high
paris journal: smoking no longer tres chic in france	low
the gift that i am asking you to make will be used to continue our mission of helping people prepare for, find and keep jobs.	high
antie will be a fully autonomous, situated and embodied agent, infiltrating a red harvester ant colony and providing valuable information not only about the hypothesized rules of these ants' behaviors and their task-switching thresholds, but also about the combination of complex behaviors into a single autonomous system with the ability to switch between behaviors as necessary.	high
he's also managed to surround himself with people who understand business, but i'm starting to wonder if he's lost a bit of understanding of american culture.	low
europe's follies?	low
"""it's a cosmetic move,"""	low
may 14, 2009 2:45 pm jason sperling: it's nice to see feedback on the united program.	high
"beginning in 2014, ""sonoma county"" will receive a tremendous boost in recognition due to the conjunctive labeling law that forces vintners to add more wording to their labels—whether they think the words ""sonoma county"" help or hurt their marketing efforts."	low
you can help make positive changes in the lives of at-risk youth in central indiana.	high
"""perhaps it would,"""	high
guerrilla warfare has since become a part of colombian life; multiple groups maintain an ongoing presence, often stationing themselves in the remote mountainous villages often populated by various indigenous peoples.	low
and with so much animal cruelty and suffering going on, i'm sure you can understand why the work of the humane society of the united states is so vitally important and why we need the support of many other people, like you, to help us bring an end to animal suffering, abuse and neglect.	low
auto show canceled	low
by 1880, youngstown's population had grown to nearly 16,000, which meant it had doubled in size over a twenty-year period.	high
you see, the alaska legislature passed a law that once again allows any private citizen with just a $15 trapping or $25 hunting license to track wolves by aircraft and then land and gun them down.	low
what do you make of the fact that vintners *already* are free to put sonoma county on any label they want?	low
he was naked, but there was nothing to hide: his body was hairless and completely smooth.	high
test to predict breast cancer relapse is approved	high
the implications of this are that a stronger, more capable man would not fall for the lady's trickery.	low
"madame, i have his health to consider."""	low
early tales of madame white snake appeared in china as early as the song dynasty, and initially her portrayal was fairly direct, as a villainous demon who drains the life force out of her human husband.	low
"""not if you're going to be rude about it."""	low
when the pasadena native moved back to california from her long-time home in the boston area last year, she also made the move from a condominium she and her late husband, paul, had purchased many years ago to a progressive retirement home.	low
this fund will support the goal of having 550 mentoring relationships by the end of 1999 and 1,200 by the end of 2004.	high
no intention of war with iran, us says	high
he's had shows in brazil and new madrid and everywhere!	high
marijuana helps ease hiv nerve pain, study says	high
and if i chose to make resolutions, i'd be far from alone--a 2008 survey on dorthy.com found that 66% of the 2000+ adults polled had made resolutions at some point (though only 17% managed to keep them).	low
"""it's easy for me to turn one down."""	high
judge dismisses karr's porn case	low
in both incarnations of madame white snake, the authors depict her as bewitchingly beautiful.	high
"""his resume is an american dream,"""	high
the ones who are educated and informed and attached to delegating moral judgements will be perfectly equipped to deal with a world that no longer exists.	low
parachutist dies at bridge-jump festival	low
it was huge and inefficient, and she should never have spent so many pesos on a toy, but papa would not let her return it.	low
between 1977 and 1981, a total of five mills were closed and approximately 25,000 jobs were lost countywide.	low
"from behind him, i could hear something that sounded like a remix of the cure's ""a forest""."	high
"""how perfectly awful."""	low
cut violent behavior by 33%	high
"""only then will new jersey voters be able to decide torricelli's fitness for office."""	low
thank you.	high
"""the ship i was on, i guess that's what happened, too. some vital part broke, and... well, boom. it was all so fast."""	low
but once we entered detroit, the truth hit fast: this is a modern american ghost town.	low
"i must admit, this seems far-fetched, even by your standards – even your nathan might have difficulty believing you."""	low
i once had a neighbor who played it constantly, loudly, and badly, so i thought i knew it better.	low
porcelain friezes adorn the rooftops and ridgepoles, telling the story of the romance of the three kingdoms.	high
she also apologized for not calling to thank him earlier, but that gailhaguet had forbidden her.	low
"""the core of our strategy is to lead in technology and attack the high-performance segments of the market,"""	high
g7: yen skates by, yuan singled out	low
"so on the offchance that it will help, why not?"""	high
"""night comes quickly here,"" said nepthys quietly as he came out behind me."	low
poverty is frequently portrayed as natural, and the poor in america are seen by conservatives as vcr-owners who are just too lazy to work.	low
his silken fur, which would be tawny golden and striped with jet black bands, was dyed perfectly to a pure black, and his mane trimmed and thinned as to be indistinguishable from the rest of his coat.	high
"""it is unique. forbidden fruit."""	high
i'm not particularly interested in whose fault this mess is; rather, i choose to focus on how we're going to clean it up.	low
you have shared in the vision and the leadership of the ymca of greater indianapolis.	high
when it had all burnt, a thin outline of a doorframe appeared on the wall across from our corner.	low
the efforts to avoid catastrophe after the fact were unsuccessful for four main reasons: the failure of the international steel market, the lack of funds and plans in initiatives such as the save our valley campaign, the refusal of the uswa to support their local chapter out of ineptitude and fear, and the absurd but very real regionalism which corrupted solidarity efforts and drove away any hope for brining in new companies.	low
when our drinks came, he poured a dollop of something from an inner pocket into my bloody mary.	low
i shrugged.	low
desperate iraqi mother relies on militia for help	low
the city still maintains its important gateway role.	high
*or even friend salmon, who still haunts my dreams and tells me not to let us blow each other's asses off the earth until we clean up the mess we have made.	low
"""thanks, dvorov."	high
previously, watch imports were denied such duty-free treatment.	low
"the action followed by one day an intelogic announcement that it will retain an investment banker to explore alternatives ""to maximize shareholder value,"" including the possible sale of the company."	low
if the uswa supported the efforts to revive the mills and encouraged worker control and ownership of the factories, then the government (and potentially other important people and institutions as well) might begin to think that the uwsa leaders were encouraging socialism.	low
except it's worse here because they have centuries to grow disaffected and flirt with exciting and dangerous elements of society's lowest rungs.	low
your failure to act to prevent the acceptance of or to pay for gifts of earrings from mr. chang to individuals (your sister, an employee and a friend) in your home at christmas on the mistaken belief that such items were of little value or were not gifts to you under the circumstances, evidenced poor judgment, displayed a lack of due regard for senate rules and resulted in a violation of the senate gifts rule (35) and, consequently, a violation of your public disclosure obligations under senate rule 34.	low
blair says he regrets delays in british soldier's inquest	low
emerging from between the antediluvian trunks, allan set his feet softly down onto the carpet of needles and stopped.	low
no, it's more complicated than that, but i need to show you the mound for you to understand.	low
"""that's enough!"	low
grammys ready to name winners	high
"""i'm glad."""	high
the crew slipped on dark glasses to prepare for the blinding flash of the bomb.	low
vital signs: hazards: antidepressant linked to fractures in older people	low
this was hell.	low
but i fell under the ship's sway.	low
please take a few minutes to send a donation to help one or more of our children successfully cross that threshold into the future.	high
japan's economy grows	high
if you do have something better to do, though, by all means do it .	low
aquarium puts ailing beluga whale to sleep	low
planning seen in iraqi attacks on u.s. copters	low
that is a huge omission.	low
a fund raiser dedicated to you and your family having fun!	high
"""many people believe that our great coin rarities are vastly undervalued in comparison to old master paintings,"""	high
we discussed the foundations: the three turnings of the wheel of dharma; the four noble truths; karma; defilements; the six perfections.	low
helped create national marine sanctuaries critical to the survival of marine wildlife -- from endangered manatees in the florida keys, to humpback whales off new england's stellwagen bank, to sea otters in california's monterey bay.	high
the attacks have intensified since the colombian government began cracking down on the traffickers in august, trying to prevent their takeover of the country.	low
on the basis of thousands of pages of information developed in an earlier federal inquiry into torricelli's activities, the committee chastised him for using poor judgment and disregarding senate rules in his dealings with the former donor, david chang.	low
"the magazine stated that goodwill (as well as the other standouts) is ""uniquely effective, innovative or valuable."""	high
the 40-mile trip takes about an hour.	high
"stepping into the living room, he said, ""a beautiful house."""	high
save a life little shelterand get our33 warner roadnewsletterhuntington ny 11743-0830	low
"but it said the senator had showed ""poor judgment"" by failing to reimburse him for the full market value of the gifts."	low
these are prime examples of hard fought victories and critical efforts that are working to improve the health of our marine environment.	high
both trails are divided into smaller segments of varying difficulty.	low
in all, nine birds on the federal threatened or endangered lists and 11 birds on audubon's watchlist of imperiled species could be found in these killing fields.	low
senator carl krueger thinks ipods can kill you	low
"""moore works by depriving you of context and guiding your mind to fill the vacuum -- with completely false ideas."	low
i stopped eating halfway through, not because i was full.	low
'dr. mcdreamy' choked in 'grey's' scuffle	low
on the bed was a small, ratty man.	low
cartoon network head steps down	low
