sentence	label
if you travel by train, you will arrive at the guangzhou east station, a large modern complex, which connects with the subway, buses, hotel transfer services, and taxis.	high
"""scientific experiment"""	low
"""that's a question you learn not to ask here."	low
the panes looked dyed black, and only a few cold beams slipped through the filter.	low
sure.	low
how's your um... business?	low
a space station.	low
the only other illumination came from a lurid moonlight filtered through thin branches and clouds, casting its bone-pale glow onto the pine floorboards.	low
bits of leaf mold flew from under his feet as he ran to greet a friend or a bringer of food.	low
"""only unsuccessfully, right?"""	low
i knew every cop in fairport and quite a few of the state police in iowa, and i couldn't see them bringing old charles in as a ringer.	low
"""yes,"" i called back, ""i saw him!"	high
but wow, it sure improved once i appeared to be some sort of food critic or travel writer.	high
barack obama formally announces bid for president	high
these are the pawprints of a homeless animal; an abandoned animal, shivering with fear, with no place to call home.	low
it was time to find out what hell looked like.	high
ballot watchers say attention already is focused on the 1990 elections.	low
"""you don't know who he is?"""	low
leo battles himself	low
there are still a great many factory outlet stores with reasonable prices.	high
iraqi linked to sunni bloc is held in plot, military says	low
the petition was circulated, eventually including thousands of signatures; it was then given to uswa representatives to present to president carter in washington.	high
ranger rick is just one of our many wildlife publications.	low
you can't.	high
it's tough growing up today.	low
make sure you read that one too.	low
jewell bardwell says: july 30, 2010 at 4:06 am	low
malaysia launches tourism campaign	high
"""we're all going to die, so what better thing to do than enjoy the time we have?"""	high
jefferson nodded.	low
proposal for a red harvester ant robot: colony infiltration and task switching	low
but i could handle a hundred and fifty-k easy, say seventy-five-k from the fence.	high
the oceanarium is said to be the largest in the world, and the ocean theatre features displays by dolphins, killer whales, seals, and pelicans.	low
also, international competitors drew on a large supply of very cheap labor.	low
but i was probably only looking at my reflection in the capturador's lens.	low
language further works to establish identity by encapsulating a worldview markedly removed from that of the dominant western culture.	high
i would wake late, checking the clock on my room's lightscreen to make sure i hadn't slept through brunch.	low
town packs gym to mourn 10 killed in fire	low
your georgia o'keeffe membership, please note, includes free admission to all art-related activities of the ima's young friends of art group.	low
two muslim groups sue french newspaper international	low
now, with your increased commitment, we can save more of our planet's cherished wild species and their irreplaceable habitats ... as we strive to ensure a healthy and thriving future for our extraordinary natural world.	low
guangzhou, like hong kong, is primarily cantonese-speaking, but many people also speak mandarin.	low
among these are rules governing emissions that limit visibility in the national parks, and rules governing pollution that drifts eastward from midwestern power plants.	low
in fact, the chord progression of the first four measures of example 19 can be thought of tonally as i-vi-v in f major—while we are reluctant to say that this passage is in major (the conspicuous a♭ in measure 490 easily brings doubt to this interpretation), we can certainly say that the minor flare of the beginning has been replaced by a major flare here in the recapitulation.	low
bellsouth says profit rises 30% on cingular earnings	high
"the second mobster added, ""our sikharulidze fell, the canadians were 10 times better, and in spite of that the french with their vote gave us first place."""	high
$100,000 — placement of voter education spots in the key media including print, radio and television.	low
something whined as it spun past chad's ear, and he heard a sharp, meaty thunk just behind him.	low
macau's historic center, with its colonial architecture, has a distinctly medit­er­ranean flavor.	low
"destination nowhere."""	low
"""emil came in."	high
howard slams obama on iraq policy	high
but your help of $5 or $10 or even $15 is absolutely needed today.	low
nelson, 44, had been the only woman of 14 people on new jersey's death row.	low
the dialogue goes as follows:	low
rebels to join nepal parliament	low
earlier staff-reduction moves have trimmed about 300 jobs, the spokesman said.	high
valery de long director of development	low
"woods generally agreed with dobbens, and justified his belief that homosexuality was caused by one's nature, rather than nurture, when he commented that ""there's nothing in my upbringing that exposed me to anything like [homosexuality]"" (woods)."	high
when i took a victory lap and hand-wash break in the mall, i was happy, not in a smug superior way, but in the knowledge that i had avenged myself against the whole sunday-at-the-mall culture that i felt smothered by.	high
is this really just flag-waving propaganda?	low
on feb. 5, the italian wiretaps recorded tokhtakhounov's request to someone identified as another russian mobster to get the number of a russian skating federation official.	high
but they did, overriding governor tony knowles' veto — and ignoring the will of the majority of alaska's citizens.	low
united has simple linked to one of the million places where you can calculate a per flight carbon cost.	low
we also publish your big backyard and wild animal baby.	high
"""remember?"	low
the code for this, adapted from russell's paper, might look like this:	high
we are seeking to build partnerships between businesses and our not-for-profit agency.	high
allan, though dubious as to that possibility, felt some temptation from the compliment; mainly, it granted him the encouragement he still needed.	high
"it was all so fast."""	low
"""i don't know … it was going to be just us tonight."	low
i sucked in a whole lot of air.	low
after maureen's job coach taught her how to do her job in a restaurant, we helped maureen step out of the shadow sometimes cast over people with physical and mental disabilities and find a fulfilling job smack dab in the middle of society.	high
u.s. weighs sanctions against north korea	high
flu vaccine appears safe for young children	high
no longer a center of government, it now functions as a cultural center.	low
and time magazine actually called his resume, not his life, an american dream, but it also followed that up with a reference to his life, saying he was one of six children and raised on welfare.	low
angels make trade to get outfield depth	high
in an effort to provide yet one more thing to bet on, players are imported from spain to take part in this lightning-fast basque ball game.	high
tropical storm paul's outer bands hit mexico's baja california	low
to address this, a strict subsumption hierarchy will make sure that the foragers do not stop to collect food too soon.	low
1. release by the courts	low
he gave the example of birds, which are born with instincts such as knowing how to build a next, or catch their prey.	low
peter pan flies into chapter two	low
hong kong's third largest island has a population of only about 12,000; it is still largely undeveloped, and life on lamma, if not totally primitive, is close to the essentials.	low
now we have entered an era where we are seeing once again more color, but perhaps it is human instinct, to want to surpass and rebel against generations before, so possibly we shall return to a state of non color veneration.	low
bad reasons to be good	low
true to the myth, the reclusive hughes immediately cloistered himself in the desert inn's penthouse.	high
"""you don't see a meaning because there is no meaning,"""	high
uk police slammed over terror raid	high
when we reached the street, i expected some sort of temple, or a row of antiquaries, or at least a sleazy, black-market relics merchant.	low
"""emil malaquez is buying the house up the hill."""	high
for a perfect moment, emil and tasha and i were one entity, laughing until our lungs hurt.	high
chad tried to tell his arms to lift him and let him reach for the tumbleweed to prove he wasn't a baby to tucker.	low
"the second mobster said the french pair had ""only three judges,"" and of the two judges they needed to win the gold medal ""one is ours, and the other our friends will give them."""	low
lawmakers blast fda drug safety oversight	low
in may, that judge sentenced sentenced chang to 18 months' imprisonment for obstructing justice and making $53,700 in illegal campaign contributions to torricelli's 1996 senate campaign.	low
we do have an expansion planned, which will add vampires (among other types) to the mix.	high
tom wark said... scott: thanks for the tips.	low
works cited	low
and the connection is free!	high
"maybe i'm the only one who's embarrassed by that."""	low
use gloves to break up the soil with your fingers.	high
the central square of the historic city center is largo do senado.	low
"""bowling for columbine is dishonest."	low
"this was called ""salt marsh haying""."	low
champion murray too good for kim	low
people who live in this part of town are on their own.	low
that that was the main factor.	low
in addition, we will have soft drinks and a raffle, so that you can walk home with a great prize!	high
that's why we're expanding our network of audubon centers to reach children and adults in every corner of the nation.	high
i see the results...	high
"""nardo?"""	low
like jeffords, the president calls for substantial reductions in three major pollutants -- the nitrogen oxides that produce smog, sulfur dioxide, which causes acid rain, and mercury.	low
thank you for this info.	low
"it came in through my mother's blood; my russian grandmother would always tell me stories, bylichkas, of ancestors with the ""second sight"", stupid mill owners who discovered bags of gold after letting a special fish off their hooks, and dark strangers who used to appear to help or interfere at crucial times."	high
"however, the main reason i wanted to post was to say to ""lumpy"", ""the democrats have the unmidas touch"", lmao, that is classic."	high
frankly, i don't know if we can even doing anything against a vampire.	low
without that community support, it's nearly impossible for him to harvest hay often enough to keep the farm green.	low
get in.	high
"""that should help,"" he said."	high
that is especially true of the state security court that ruled in this case.	high
by accepting my special invitation to join again, you'll receive special invitations to our sanctuaries and ecology camps — and free admission to our nature centers.	high
a government official involved in the inquiry said that evidence of those gifts was either incomplete or the subject of conflicting accounts by different witnesses.	high
el jefe said...	low
however, the claim of deliberate distortion is ludicrous for several reasons:	high
experience the most breathtaking views of the white mountain national forest.	low
but words, if you repeat them enough times, lose their meaning.	low
limited) set more goals.	high
in fact, communists in the prc in the 1970s reclaimed her as a feminist symbol for women who rebel against the patriarchy.	high
"""i did not expect you --"""	low
inland from the bay is happy valley.	high
"does it have anything to do with why your head is shaved?"""	high
i thought back to one time when i'd been thinking about raising a family and remembered that i'd always liked the name –	high
james campbell president of the board deputy chief, indianapolis police department	low
april 27, 2009 2:51 pmcathy: when you book a route on united it tells you how many miles it will accrue, pre-bonus, for each leg.	low
"lloyd ward, chief executive officer of the u.s. olympic committee, said in a statement, ""competitors from all nations must be assured that they compete on a level playing field."""	high
and apparently, they all go to work in publishing.	high
these sacs will be refilled at a filling station each morning as antie determines that they are getting depleted.	low
it may also be that i remember the scene of their writing, which would have been in the old apartment, i.e. the place i barely remember ever having lived in anymore.	low
"""i still like my idea,"""	high
january 5, 1997	low
"""one of the principal concerns of the packard foundation is the preservation of natural resources, particularly in the oceans, and one of the greatest threats is overfishing,"" leape said."	high
hong kong's state-of-the-art interactive museums will interest children of all ages.	high
asked adrienne.	low
i waived down a waitress and ordered a cup of decaf and a slice of pie.	high
dear cardmember:	low
"""green"""	low
"""this has nothing to do with marty ackerman and it is not designed, particularly, to take the company private."""	low
audubon educates the public.	high
in all, nine birds on the federal threatened or endangered lists and 11 birds on audubon's watchlist of imperiled species could be found in these killing fields.	low
i'm grateful to george starke to have had the vision to set something like this up, not just for me but for all the students.	high
tai po, just south of fanling, is known for its market, tai po market, which buzzes with activity daily from 7am to 6pm.	low
largest ever autism study identifies two genetic culprits	high
in the short while since goodwill helped him find his job, robert has learned to thoroughly clean a motel room in about 40 minutes.	high
it is true that at the end of time, the old time baseball writers will be hailed as the very best writers, as they had access to an event that was susceptible to beautiful writing, but horrendous to watch in person.	high
the dancers near us tried to clear some space.	low
during nearly seven hours of sworn testimony last week before the members and staff of the ethics panel, torricelli said that he had not taken any gifts from chang, and that what items he had accepted from the businessman he had later paid chang for, one person familiar with his account said.	low
i wanted to find something, anything, that would prove all this was normal and sane.	high
it is known for its collection of bonsai and houses a jade seal more than 1,000 years old.	high
the avon, conn., company's stock hit a high in 1983 after it unveiled its adam home computer, but the product was plagued with glitches and the company's fortunes plunged.	high
this week in auto racing october 27 - october 29	low
the positive side.	high
"""fact: protection of a state's power to regulate alcohol is not an ""industry food fight."""	low
apple drops bombshell with iphone	high
as a reward for people who have engaged with the brand in a meaningful way.	low
it's tough to kill the vampire...genre	low
scam lures victims with free puppy offer	low
and having a guide dog does make a real difference in the lives of our students.	high
eventually, he turns your support into a payoff for all of us.	high
"but really, nathan, your queer habits of conversation have reached a new level."""	high
sometimes we stopped to take a photo, but mostly we didn't.	low
all children who attend the camp are referred by social workers, doctors, teachers, counselors, and other professionals.	low
"and what the casualties would have been, who knows -- but heavy."""	low
"""if there's something you can do, why are you unhappy?"	low
"""do you want to be stuck here for the rest of your life?"""	high
if these special children are to become the adults we all need them to be, we have to lead them in the right direction right now.	high
mixed reaction to china's africa push	low
10) canada ammunition purchase.	low
at least 130 die as blast levels baghdad market	low
beijing's announced policy of maintaining hong kong's prosperity and stability makes sense.	high
"""my guess."""	low
since 1954, our programs and activities have been aimed at stopping and eliminating all animal abuse and we continue to spend a great deal of time investigating animal cruelty cases and working with the courts to prosecute the guilty parties.	high
please give the largest gift you can to goodwill today.	low
the grill will feature enough activities that you and your kids will have a tough time deciding what to do.	low
scott said... too bad there's not a way to shout louder than all caps. maybe try more exclamation points.... july 16, 2010 at 06:13 am	high
"""you ever heard of dunbar?"	low
in 1855, mormon leader brigham young responded to promising reports of las vegas by sending 30 missionary settlers to the valley; they eventually built a fort not far from today's downtown.	high
up the hill from temple bar are dublin castle and christ church cathedral.	low
"the magazine stated that goodwill (as well as the other standouts) is ""uniquely effective, innovative or valuable."""	high
"good luck!"""	low
"""but i fear for what would remain."""	low
she leaned forward, setting her elbows on the foot stool in front of her.	low
we believe there is no more appropriate time to have a coordinated and collaborative effort to financially support the services mccoy offers to the community as a whole.	high
however, young and old, stranger and dubliner rub shoulders quite happily.	high
sick hearts switch on a fetal gene	low
the court, vacating nelson's death sentence for the second time, ruled on two grounds: that the jury could have been confused by instructions on the verdict sheet and that the prosecutor made improper accusations in his closing argument.	low
paris police investigate package at canadian embassy	low
allan hung his head, holding his wine with both hands between his arched knees.	low
"instead, i asked, ""is he handsome?"""	low
richard h. gilbert, jr.	low
sony is paying $27 a share, or $3.55 billion, cash and is assuming $1.4 billion of long-term debt.	low
"to see her kitchen -- and by extension, herself -- enshrined in the smithsonian, she said, ""will be an odd feeling"" and no doubt bring back memories."	low
but then i thought, surely after all the others, she had been vetted to heaven and back.	low
there's a whole street being taken over by artists, farnsworth between moran and mcdougall.	high
inconvenient truths	low
self-preservation above all else, unless the right situation arises.	high
may god help us all.	low
the sonar will correspond to the ant's limited optical object detection ability, and the bump sensors will allow the robot to detect collisions.	high
…yes, sir.	low
indeed, if he still could not, he could at any time follow arthur's advice and seek a profession more grounded in reality.	low
"see, there's a wee bit of loyalty to the big 3 and driving a foreign car doesn't really scream ""solidarity"" to those struggling to survive."	low
the question, previously posed to me, was presented to the rest of our group (excluding ray; adrienne had been tactful enough to wait until he had gone for a refill, recalling the last time the subject was broached).	low
a tall, narrow stopbox stood in the center of one room; sand trickled forever downward while beads of water splashed across the sand's path.	low
but i also hope you will help us keep alive the promise behind these labels and become the newest member of national wildlife federation today.	high
"today, karnes is frustrated that some of his fellow historians, the ones he calls ""revisionists,"" question the wisdom and morality of the bombings."	low
the rugby sevens sees teams come together from all over the world for 15 matches in march or early april.	low
roy!	high
join a nocturnal owl prowl.	low
but our programs need your backing.	low
ask the tourist authority about its interesting heritage tour from kowloon and other countryside tours (see page 113).	low
i should buy it to raze it, but i am not so kind-hearted.	high
"""don't let the sun fool you."	high
about 2 km (a mile) east of wan chai, causeway bay is second only to tsim sha tsui as hong kong's place to shop.	low
i noticed that there were some people on the street, people the same color as the soiled buildings.	low
"ants themselves rely primarily on chemical information taken in through their antennae, and to mimic this, antie will have chemical sensing and emitting ""stalks"" with which to both interact with other ants (who may be surprised to find an ant without antennae) and take in chemical information."	low
enclosed is a form you can complete and return to us in the postage-paid envelope.	low
this is entirely insufficient.	high
protesters end strike as nepal pm concedes demands	low
immediately following the arrival of e♭ in the bass, c♯ (d♭) is established as the tonal center for the final transition to the second theme.	low
outside, the thing at the herb cart nodded when we mentioned the stone.	low
"i'd never written up any award,"""	high
"""obviously i'm disappointed to go from a team playing for first place to a team that isn't contending."	low
"""again, bleak,"""	low
the one thing they have in common?	low
"he may be more famous than you."""	high
with your help they can lead to little shelter's good food, medical attention and a warm place to sleep for homeless and frightened animals.	low
on a sunny sunday afternoon, the waiting list was an hour long.	low
your contribution will help us rescue more animals like astro ... make sure the perpetrators of cruelty are brought to justice ... nurse abused animals back to health and find them loving adoptive homes.	low
in guatemala, they are largely comprised of the conflict between poverty and progress; the pan-mayan movement must meet the dual trials of establishing a positive identity within the mayan population itself and legitimacy in the legal and political arenas in order to gain policy reforms and codified rights in law.	high
only 50 million people lived in a country where colorado had just become its 39th state.	low
military officials add to u.s. criticism of iraq's government	low
lawyer seizes smith's bahamas home	low
and then we did make love.	high
this 30-second commercial is the first in h. carl mccall's campaign for the democratic nomination for governor and will be broadcast upstate in major broadcast markets, and on cable in new york city, starting today.	low
without hearing the car horns, i could almost taste the air of late march through the street fumes.	high
"""exciting developments"""	low
"he says we should come through now, immediately, before the probe is reported late."""	low
"""dead can dance"""	low
the majority opinion tuesday said the court would impose higher standards in capital cases when reviewing prosecutors' conduct and possibly ambiguous jury instructions.	high
"""you can try to hold on,"" said ray."	low
by accepting my personal invitation, you'll provide yourself and every member of your family with a fulfilling sense of proprietorship, and a steady flow of priceless enjoyment.	high
fuel spill may lead to missing jet	low
elco industries inc. said it expects net income in the year ending june 30, 1990, to fall below a recent analyst's estimate of $1.65 a share.	low
if the young farmers and foodies of truro can organize, they might just be able to get local agriculture back on its feet.	high
dialing 900 brings callers a growing number of services.	high
questions on credit card safety	low
earthlink ceo dies at age 49	low
you'll find herb and medicine shops, incense shops, chop makers' shops (makers of chinese seals), and more.	low
hong kong has two major racetracks as well as an intensive off-track betting system, and on weekends the ferries to macau are crowded with people on their way to the casinos.	low
again, there was an uncomfortable moment of silence.	low
her candy lips twisted into a frown.	low
charles might be for real, but he was still going to get me in deep trouble.	low
"pleasant run children's homes... ""where good kids get better."""	high
the old vaulted church was stripped down: there was no cloth on the altar, just a dj's toolkit and his beer.	low
"""mother or the father and tell them everything will be ok"""	low
this sounds more like a later correction for public relations purposes, but of course nobody questions the bank claims when they can be used against moore.	low
nepthys caught up with us after a minute and walked silently to the end of the hall.	low
two forts stood on the playground, and a hot, bare battlefield separated them.	high
it was still a mess, but everything bigger than a soda can had disappeared.	high
three b-29s had gone ahead to check the weather at hiroshima and two other possible bomb sites.	high
you didn't fight!	high
i caught a taxi back to the church.	high
as you read the enclosed dean 's report and request, i hope you will consider how your support of the graduate school's annual fund shapes the lives of its faculty and students as it makes an impact on the depth and breadth of their nyu experience.	high
hussein's niece pleads for father's life	low
we wish you and your family a new year full of joy and love.	low
so, twenty-four hours.	low
, probably the most comprehensive among many rebuttals of the oscar-winning documentary.	low
a third motor will lift and lower the grippers, allowing antie to raise and lower gripped items as an ant would by raising and lowering its head.	high
in his heart, he holds the unshakable conviction that the mission he helped organize saved america from disaster.	high
no, but seriously, if that's not a picture i actually took, it's exactly the sort i relentlessly take, whereas check out the wife's chops above: the woman has an eye .	high
"""at least have a drink,"" said sarah."	high
"""what about my crewmates? why didn't you save them?"""	low
france rejects rwandan investigators	high
custom-made garments by skillful hong kong tailors are still much in demand and cost less than elsewhere for comparable garments.	high
take the mid-levels escalator to hollywood road, known for its antiques and curio shopping.	low
college tuition continues climbing	low
no one offered a different answer.	low
now, many more moderate muslims have become radicalized, world-wide, willing to kill innocent civilians in order to achieve their purposes.	low
i'll be waiting for your reply.	low
tasha said she woke up one morning convinced that if she spent another day studying vegetables, she would become one.	low
p.s. of course, your personalized labels are a gift, yours to keep whether or not you choose to join us.	high
the hypocrisy, misleading notions and disinformation being featured at the wholesalers website supporting h.r. 5034 is staggering.	low
"""no,"""	high
"those of us who live permanently in this world tend to set up in places like this, where the human population is so overwhelming that they won't be noticed in the right corner, with the right protective spells."""	low
they come into a pleasant run program...	low
tonight was for observation.	low
"i'm not sure i'm up for a night out."""	low
the tang clan's earliest walled village was lo wai, which also has its defensive wall intact and is entered by a narrow gate.	high
that is why i'm asking you to join the aspca today with your gift of $20 or more if at all possible.	high
go ahead, take a nap, science says	high
"impatient with regulators, the national environmental trust began a boycott campaign in february called ""take a pass on chilean seabass."""	high
dad locked up son, watched on tv, police say	high
"extremely."""	high
the numbers of children who deserve our services are rising... as quickly as our programs can grow to serve them.	low
from inside the vast atrium you can view the whole structure as well as the mechanical workings of the building.	low
hong kong has a vast range of the most high-tech audio-visual, sound, and screen equipment.	high
napping may be good for your heart	low
"who knows how long he'll stick around?"""	low
"""she thinks you are a genius."	high
"i assumed he was indisposed."""	low
chad rounded the corner grabbing the cinder block to help him turn faster just as tucker came down again with the tumbleweed from behind, and the world slowed almost to a stop.	low
but this goes beyond even my expectation.	low
this question of identity as defined by language manifests differently in guatemala and colombia.	low
while there were no one-time gains or losses in the latest period, there was a one-time gain of #18 million in the 1988 period.	high
so, after six years of planning, he opened the excel institute automotive program, a two-year school that gives people a chance at a new life as an auto technician or in another job related to the field.	low
your financial support of the development process is just one step in making cci a stronger, more efficient and ultimately more effective federation of service providers.	high
i know that our staff and committee members will be happy to go with you to talk to these group if you need their help.	high
as you read my letter, somewhere -- perhaps not far from you --someone is inflicting pain on an innocent animal ... an animal like astro.	low
"he's got that reputation and that's important to us, especially a club like ours that is an egoless club."""	high
"""klute 1: a contemporary film noir and feminist criticism,"""	low
besides having the satisfaction of knowing that you are doing your part to help save our wildlife heritage, you will also receive some outstanding benefits of membership including: a one-year subscription to our beautiful full color magazine, national wildlife.	high
it would be the highest-level contact between the united states and north korea since president bush took office.	low
go through the underground walkway to statue square; on the east side of the square is the legislative council building, one of the few colonial buildings left in hong kong.	low
"as a matchmaker you will receive a description of ""your match"" and be identified as a matchmaker on a plaque in the big sisters office, in the agency newsletter and annual report."	high
"with warmest regards, your past."""	high
ferries depart from central every two hours between 6:10am and 10:30pm to silvermine bay (mui wo), where a bus terminal has buses to all parts of the island.	low
the conference was jointly sponsored by the new york institute of technology school of management and the armed forces communications and electronics association, a joint industry-government trade group.	low
there are restaurants and a starbuck's in the basement, and you can access the raised pedestrian crosswalk from the escalators on the ground floor.	low
because you are an organization that cares, you are invited to become an integral part of this fabulous event by becoming a corporate sponsor for jcc auction '99.	high
for women, aspirin a day could keep stroke away	high
"no longer grounded."""	high
the descent in measures 91-95 in fact participates in the farce by projecting a descent ending on c, which makes the eventual reinterpretation of c and descent to b stronger.	low
helena 19. nov, 2009 at 1:06 pm	low
a dark glow coalesced around her palms.	low
can any of what we built be recovered, restored, renovated, into useful shelter?	low
i noted on facebook that, from a statistical perspective, what makes baseball such an amazing sport is that you can watch it your entire life and still see, on a daily basis, something you've never seen before.	high
union pacific then consolidated its operations, eliminating the las vegas repair facility.	low
ancient coin shows cleopatra was no beauty	low
seems there's a pretty solid group of detroit residents who are truly committed to restoring the city, and that's beautiful to see.	low
in hong kong you can have a plate, or even a whole dinner service, hand-painted to your own design.	high
the hunchbacked man came up to my stomach.	high
true, the usa has not suffered a successful major attack since 9/11, but this does not mean that we are safer.	low
"""i had no idea how you wrote up an award."	low
hong kong's new territories begin at boundary street.	high
we trudged back up the hill and he led me to little patch of ground with a stick poking up from it.	low
"i'll see emil home."""	high
vital signs: mental abilities: folic acid may improve thinking skills	low
proof of meeting these, two staff reference letters and an essay stating why they should receive a grant and how it will be used are all reviewed by a pleasant run panel, which determines if the applicant merits the funds.	high
the field work office at my college arranges this retreat every semester.	low
"""of course, señor flynn."""	low
we don't know who is winning the drug war in latin america, but we know who's losing it -- the press.	low
my problem is that it was not made in this realm, but by a human, and only a human may handle it.	low
bombings say muslim rebels won't negotiate	low
i did that in a comedy once.	low
snow causes airport closures in britain	low
gps sneakers locate with press of a button	low
"i'm telling you, it's not even worth checking the bar!"""	high
and our roots go deep.	high
so, starke matched a problem with a problem and found a solution.	high
the problem was that i have trouble distinguishing between compromise and capitulation, between symbols and substance.	low
please, give generously.	low
even in the center of the business district, there's no traffic and hardly any people.	high
"""sorry,"" said ray."	low
for example, earth hour would be much more productive if it were a global rally for carbon taxes; instead we de-politicize it and entertain the idea that voluntarily turning off lights will stop climate change.	low
if all you're looking at is 1 or 2 content categories maybe it looks like they're dead, but they may be flourishing elsewhere, and like a virus they're just waiting for a new host to carry them to the mainstream.	high
she watched his graceful fingers ending in thick black claws tap out calculations on the panel.	low
asked adrienne, using sarah's phrasing.	low
'grey's,' 'betty,' 'scrubs' get boost	high
the latest approach is perhaps the best of the post-mob era: the comprehensive resort.	low
it's our in-the-river park, 982 acres of green space, with a zoo, a botanical garden and conservatory, rentable paddle boats, and tons of other neat stuff.	low
and not just during the summer, but throughout the year.	low
confusion reigns in the expanding digital world	low
"i'm shocked, shocked i say, that the ""center for alcohol policy"" is an arm of the national beer wholesalers association and that it would conduct a poll that finds results supporting those that funded the poll."	high
"""your actions and failure to act led to violations of senate rules (and related statutes) and created at least the appearance of impropriety,"""	high
i couldn't find her.	low
question what do you get in 987,165 hours with 291people in 15 locations?	high
"""i believe we'll see the end of the universe,"" said tiffany."	low
"when child was asked some years back what she would order for her last meal, she ended the list with ""something chocolate for dessert."""	high
today big sisters serves over 1,000 girls in central indiana.	low
seedbombing combines elements of childhood disgruntled mudbomb-hurling; the balance of meticulousness and zen that good gardeners possess; and my own forte, the invisibility and vigilance of a sniper.	high
walk west along hollywood road until you come to man mo temple, the island's oldest house of worship (though the date of its founding is subject to dispute).	low
"""we're selective about our passengers,"" he continued."	high
chad was six, and at eight roy should have been teasing or ordering chad around or something.	high
cartoon network head steps down	low
the recently launched www.hr5034.org website is the creation of the national beer wholesalers association and and appears to be the repository all the misrepresentation, ignorance and misleading ideas supporters of h.r. 5034 could possibly muster.	high
"""that's why i cannot take payment."""	high
horseracing.	low
when a punishment - often public and corporal in nature - is carried out, the group feels the effects as a whole.	low
more than a hobby, it's a way of traveling through the world that lets you interact, use your muscles, breathe fresh air -- all for the cost of a free dumpster bike.	high
too young for this: facing cancer under 40	low
"""we deal mostly in fairly mundane trades, but there are a few customers with more unusual needs and people willing to sell unusual items."	low
"""here it is,"" she said."	low
sixty years ago in a similar situation, i had broken my knuckles on someone's face.	high
this technique, described by ishida, et al (2001), has been shown to improve the chemical plume-tracking abilities of robots.	low
"""yes, it is finished!"	high
while the strong v-i motion from measures 90-91 does carry a tonal implication of dominant-tonic, such cadential bass motion does not imply anything about structural function in this context.	low
most importantly, youngstown's steel mills were slowly becoming less efficient and more expensive.	low
we die in war to bring this to other countries?	low
this is exactly what happened in 1997 when community centers of indianapolis provided its comprehensive, neighborhood-based services to individuals and families all over marion county.	low
it may not.	low
raggedy anarchy 21. sep, 2009 at 7:21 pm	low
murphys rule box office with 'norbit'	high
integra, which owns and operates hotels, said that hallwood group inc. has agreed to exercise any rights that aren't exercised by other shareholders.	high
the only way to keep things going here is to keep a steady flow of compost coming in.	high
before picking objects up, however, antie will need to identify them.	low
farther out, both north and south, are the sweeping curves of the royal and grand canals.	low
"""appraising glance"""	high
rms said it had a loss of $158,666, or 10 cents a share, in the third quarter, compared with a year-earlier loss of $26,956, or two cents a share.	low
finally, in 1557, they were all consolidated in macau.	low
china urges un action on n korea	high
with youtube, grad student hits jackpot again	high
it's a dumb idea.	high
"""i don't recall ever having to tell tom to do anything,"" tibbets said in an e-mail this week."	low
it is up to the mind to fill in the blank space.	low
but, the holiday season is a particularly difficult time for these families.	low
"the shrill (and remarkably unsuccessful) internet campaign to ""revoke"" his award seems to be motivated more by jealousy than by real concerns about the film's accuracy."	low
"""this is a slave shop,"""	low
"she cooks that way, and i cook that way."""	low
tsunami fears ease after quake	low
meridian national corp. said it sold 750,000 shares of its common stock to the mcalpine family interests, for $1 million, or $1.35 a share.	high
if the uswa supported the efforts to revive the mills and encouraged worker control and ownership of the factories, then the government (and potentially other important people and institutions as well) might begin to think that the uwsa leaders were encouraging socialism.	high
"prosperity is in the air; the roar of the ""celtic tiger"" can clearly be heard."	high
having given up on watching the actual sport, mention of baseball now only sparks memories of the old man and the sea and the old time baseball writers.	low
cohn gunman jailed for 36 years	low
shouted nepthys.	high
nathan promised to show the story to a printer he knew and allan left it with him, then walked home under the spreading maples with a smile lingering on his face.	high
new resorts offer attractions and amenities modeled after those available in top resort cities worldwide, including luxurious spas, signature restaurants, and exclusive boutiques.	low
she looked across the circle of couches at me.	low
i disagree, but i am eternally hopeful, optimistic that the sonoma county vintners will inject a little passion and not more of the same old staid and boring in their marketing communications.	low
the dark glow grew stronger and larger, filling the air for about a foot around her hands.	low
as a result, i will model the three main behaviors in the order that they are to be engaged in.	high
black bean sauce is a favorite seasoning.	low
kids today face overwhelming pressures, everything from trouble at home to gangs and drugs.	low
the trustee referred him to the blue triangle where he consulted goodwill's career academy staff for job search assistance.	low
"""that is to say, under the total absence of color, there is a vague reminiscence of all colors that have been ""killed"""	low
school ends football season after 0-4 start	low
"""i'll leave you to your speculation,"""	high
in washington, contractors take on biggest role ever	low
what was once a sure thing became much more competitive.	low
in the past week, the angels deemed outfield depth their biggest need, above adding a reliever to the bullpen.	low
"are american lives well spent in thei ""middle east"" endevor?"	low
the little man drew a few loud breaths that died in the wooden room's tight air.	low
i waited, and drank a glass of morningafter and three cups of coffee, and wondered whether our affair could survive the events of the night, and whether i wanted it to.	low
convinced mitsubishi and the mexican government to abandon plans to build a massive salt production facility on the shores of critical calving and breeding grounds for gray whales.	high
"""my experience in the automotive industry was there was a dire shortage of auto technicians not only in america but internationally."""	low
they legally could...if they wanted to.	high
"""competitors from all nations must be assured that they compete on a level playing field."""	low
"""maybe we'll travel at the speed of light and we won't age,"""	low
ryan o'neal injured son's girlfriend	low
but in fact, there have been changes, many of them due to economic progress, new construction, and other factors that influence cities all over the world.	high
northeaster cancels flights, shuts schools	low
