sentence	label
"""my whole family is heartbroken also. just remember, there are two sides of the story; i miss them as well."""	high
my wife and i will be travelling in mid-april from dc back home to maine and would like to stop about halfway between - that's ny state (or ct).	low
my wireless is shakey at best.	high
namely, distribution.	low
nancy pelosi, one of the least effective negotiators and a woman who alienates her own, delegitimitized herself at her swearing-in by surrounding herself with her grandkids - emphasizing her womanhood over her accomplishment.	high
nasa and the orion industry team conducted the firing at the alliant techsystems, or atk, facility in promontory, utah.	low
nasa: pure, welcome information overload for space geeks, in an app.	low
nasa's constellation program's 327-foot-tall rocket produced 2.96 million pounds of thrust at liftoff and reached a speed of 100 mph in eight seconds.	low
nasa's really been killing it with their online strategy lately—lots of news, downloadable media and twitter action—and this app is a wonderful extension.	high
nautilus was the problem i updated nautilus libraries and now system work properly	low
nearby, sinkholes in the arid soil of his property are growing longer and deeper every year.	low
nearly 95,000 people who fled during those two earlier storms were still housed in temporary shelters when mirinae struck, the national disaster agency said.	low
needs to be fixed with an update by canonical.	low
need then to transfer to philadelphia.	high
netflix wants to stream through as many devices as possible.	low
network manager doesn't show a wireless card at all, even though it appeared in 7.10.	low
"network ten is planning to ""rest"" its flagging show rove before a major overhaul that may turn it into a hey hey it's saturday-style variety program."	low
newsom became the first to announce his candidacy for governor earlier this year, using twitter to break the news.	low
newsom has never been one to ask people for money.	high
newsom's colleagues at city hall were surprised by friday's news.	high
news reports from the western part of the country said there were long lines at pharmacies as people sought medication and masks.	high
new unemployment numbers due out next friday are expected to show u.s. employers cut 175,000 jobs in october, according to economists polled by reuters.	low
-next is copy/paste from my kate-  in /etc/ppp/options i commented out lcp-echo-failure 4 and removed the comment-out (#) from the   line -vj (something about jacobson compression)	low
next month, my family will be arriving for the first time in ny for a week stay.	low
next saturday in for conservative movie lovers: a look at they were expendable's luminous cinematography and graceful direction.	low
nick tausch kicked field goals from 16 and 23 yards and set a notre dame record with 14 consecutive field goals without a miss.	low
nikon learn and explore: it's heavily branded and obviously intended to promote the nikon name, but hey who cares: nikon's learn and explore app is actually a great, free photography primer no matter what kind of camera you carry.	high
nineteen partygoers were taken to hospital with serious injuries after a balcony collapsed at a halloween party in perth last night.	low
nine water, isopropyl alcohol (ipa) and liquid oxygen (lox) tanks have been delivered and installed, with five more water tanks scheduled to arrive in upcoming weeks.	high
no.	low
no admission.	low
no arrests have been made.	low
nobody, of course, is going to say that the u.s. should somehow completely abandon its ability to fight conventional wars.	high
"""nobody rational could possibly want a government based on any other type of policy-making."""	high
no government program results in savings.	high
no idea why that happened though.	low
"""no modern state can accept attacks on state institutions, even when the state is wrong."""	low
none of these risks for the state are written in stone, as the various versions of the federal legislation compete for votes.	low
none of us has the patience to wait 1 hour in line for pizza etc.	high
no one can honestly believe that a gargantuan takeover of the nation's $2.5 trillion health care industry will save taxpayers money.	high
no os x there!	low
no race or gender was determined for the others.	low
"""no steel structure is completely free of imperfections,"" heminger said."	high
not enough ram.	low
"note that if you want them to have a shot at ending up on the consumerist friday post, you'll need to open up your sharing settings on your flickr account so we can grab the html from the ""share this"" tab."	low
note that this machine has been working well since three years with freebsd, i would exclude hardware problems	low
not far from his nursery, the wrecked frame of a building testified to the effects of a car bomb, but amid his trees mr. abbas was serene.	low
nothing happens, and the script isn't installed.	low
not just for some fancy drm but for real value creation.	low
no-to be brief.	low
notre dame will play its future offsite home games in texas, florida or new york.	low
not sure she knows her way around an engine, but king - who most recently ran the bus system's pr division - sure knows the political byways of the east bay.	low
not too far from annandale is the culinary institute of america in hyde park(which has fabulously delicious restuarants, but you need reservations. check their website.)	low
not to overemphasize the obvious, but google has now made it pretty clear.	high
now a doctor who undertook a second post-mortem examination on behalf of the family believes she has found evidence that mr hampton did not die by his own hands.	high
now as far as lodging.	low
"""now, economic growth is no substitute for job growth,"" obama stressed in his radio address."	high
now execute the following two commands to update the package sources...	high
now follow these instructions:	low
now he faced his most important task yet: use his last sputtering, wheezing boats to ferret precious human cargo across enemy-infested waters to the southern island of mindanao, where macarthur and his contingent could then be safely flown to melbourne.	high
"""now he only comes two times a month because he has too much work."""	low
"now: how can i make that bloody icon stay there in case i press ""cancel""?"	low
now if i change my window manager back to gnome.	low
now i get this error when trying to start beryl:	low
now i'm in feisty and loving it.	high
now, i'm sure that there are lots and lots of things that lawyers at reed smith can teach better than your average law professor; but i'm also certain that there are lots and lots of things i and my colleagues can teach more effectively than they can.	high
now, it's up to the men he named as his executors - the protectors of his image and likeness - to set the plan in motion.	high
now, i've been using xmms for years now, and i've always loved it, but lately i've been under the impression that development kinda stopped (or is very, very slow).	high
now, operation green hunt portends more confrontation.	high
now that's getting to the heart of the matter!	high
now the world gets a very different michael jackson legacy.	high
now this script is started via another script which is called run_wdpm which logs into ~/wdp.log	low
now, unfortunately i've been having a lot of issues trying to get the vnc.so module provided by the vnc4server package to load in xorg.	low
now uninstall all postgresql packages using aptitude and afterwards purge all the configuration files and manually delete the postgres directories in /etc/, /var/lib/ and /usr/share/ and all it's contents.	low
now when i hit enter for live install, it gives an error message of  ramdisk ran out of compressed data invalid compressed format(err=1) kernel panic - not syncing: vfs:unable to mount root fs on unknown-block(1,0)	low
now with a source!	low
"numerous conservative media outlets are pushing a distortion of comments made by secretary of state hillary clinton during a roundtable discussion with business leaders in pakistan to suggest that she celebrated the notion that ""[w]e tax everything that moves and doesn't move,"" in contrast to lower tax rates in pakistan."	high
"nutt accused the former home secretary, jacqui smith, of ""distorting and devaluing"" scientific research."	low
"nutt has argued that all drugs, including alcohol and tobacco, should be ranked by a ""harm"" index, with alcohol coming fifth behind cocaine, heroin, barbiturates and methadone."	high
nvm i got it to work.	high
nyccabfare.com  estimates $5.70	low
nyc restaurant week is extended through march 20.	low
obama said overall the stimulus had created or saved more than one million jobs.	high
obviously grub was hosed somehow.	high
obviously, the washington elites did not fully get the message when americans revolted by the millions this summer and early fall.	high
of course it is worth the effort.	high
of course, looking on the brite side, if you are stuck in the middle of the bridge in traffic, and on the outside lane, at least you have an awsome view of the falls.	low
of course, she also happened to be a woman.	high
of course, the visits are as much about lobbying as they are about personal calls.	high
of course, this is all a matter of belief, not actual statistics of returned wallets, since gallup did this poll by phone and didn't sprinkle wallets with two hundred bucks in them around the country.	high
officers initially identified three bodies at sowell's home, stacho said.	low
officers serving the warrants thursday discovered two badly decomposed bodies on the third floor of the house, stacho said.	low
officially, suave mr lewis will remain the prime minister's main official spokesman.	high
officials reviewed the catch - perhaps the only time the irish were in suspense all night.	low
off to nyc again to stay with an old schoolfriend.	low
of the 3 mentioned, i like the riveredge resort the best.	high
oh, absolutely, i agree.	high
oh and by the way, this is on ubuntu 8.04 hardy heron; i don't know if this will work on feisty fawn or gutsy gibbon.	high
oh -- one other idea might be the marriott renaissance in pittsford.	high
"""oiled birds need to get onshore because they lose their insulation."""	low
okay, folks, here is the answer i got on the openoffice impress forum (don't know if you have to create a free account to read it or not).	low
ok, here we go:	high
ok i did the command like you said with the sudo in it.	low
ok i installed ubuntu on my ppc mac last night so im now dual booting with my imac.	low
ok:  i'm sort of new to this but i didn't see anything that really covered my issue on the forums.	low
ok, i've the same problems.	low
ok, new cd issue, got to burn on an older cd, so it is recognized and boots to the intro scrren.	low
ommegang is indeed a fun way to spend an hour.	high
on all machines, when i tried to open my oo 2.0.4 spreadsheets, oo calc crashed.	low
"on a night when rajon rondo took only two shots but came within one of matching his career high for assists, rivers said, ""he was the most dominant player on the floor."""	high
"on april 24, 1970, ""dongfanghong-i (red east 1)"", the country's first man-made satellite, was successfully launched."	low
on april 6, 1996, john duncan bulkeley died at the age of 84, and was buried with full military honors at arlington.	low
on a recent market day in the village of palnar, women balancing urns of water on their heads and bare-footed, emaciated men came out of the forests to shop for vegetables, nuts or a rotting fruit fermented to produce local liquor.	low
on a recent morning mr. abbas, 58, sat in an office that was surrounded by sicus palms, ficus trees, gardenias, fruit trees and other plants.	low
on a recent visit to the former stasi headquarters in berlin, chancellor angela merkel, who grew up in east germany, said the large number of applications from people wishing to view the information the stasi held on them showed that people want to know more, even if the truth is bitter.	low
on board, seaman scarborough, 23, struggled with seasickness but was so taken by the expanse of ocean that she snapped a number of photos of blank horizon.	low
"""once it's deemed safe, that's when it will open,"" said lauren wonder, a caltrans spokeswoman."	high
"""once we were able to get the cooperation of the victim, we secured an arrest warrant for mr. sowell and subsequently a search warrant for his premises,"" stacho said."	low
once you have that, just create a pppd profile and it should work, i'll let you know what i find.	high
on dapper gnome the optical drive ejects via fn-f12	low
one bright spot for democrats in this tough atmosphere has been infighting among conservatives and republicans in that house race.	high
one day jefferson had business to discuss and was told by o'quinn to meet him at the warehouse, not the office.	high
one dead grebe and an oil-soaked gull were found just across the inner harbor channel at middle harbor, in oakland, according to john escobar, the assistant general manager of the east bay regional park district.	low
on edit: according to the discussion in this thread, there were no x.org drivers for any of the xvr chips as of 6 months ago.	low
one is sad and one is kinda funny/effective.	high
one marathon-running doctor's advice?	low
one more thing i noticed is that even if the script is executed the icon doesn't appear in the system-tray, so maybe it's missing the connection to the xserver or something...	high
"(one of his appearances comes under the name ""kennethdoyle lewis,"" a mashing of his first and middle names.)"	low
one of his prized pieces was a modest 1975 ford escort once owned by a polish priest named karol wojtyla, better known by his papal name, john paul ii.	low
"""one of the key qualifications is having clout in america. david has a very good relationship with hillary clinton [the us secretary of state] and is highly regarded in washington, so he is very well placed."""	high
"""one of the wonderful things it does is give you a constant reaffirmation that you're doing the right thing and playing the game the right way,"" minkoff said."	high
"one prominent blogger and leftist progressive feminist said to me, as the second statement out of her mouth: ""you know, abortion is my thing, right?"""	high
one promoter says the singer told him he had 100 ready-to-go unreleased songs.	low
one recent calculation led by vasilis m. fthenakis, an environmental engineer at columbia university's center for life cycle analysis, found that it would take covering 16,602 square miles[pdf] of land in the southwestern desert with solar energy converters like cadmium telluride photovoltaic panels to generate the 3,816,000,000 megawatt-hours of electricity that is used in the u.s. ever year.	low
one year later and half of the top ten are touchscreen devices, six include wi-fi capabilities, and six have mobile application stores.	low
on fiesty i can see my treo using hcitool scan but i cannot connect when i reach this step	low
on friday, investigators returned to the house, dug up the grave and found a third body, he said.	high
on friday, mr. yushchenko criticized ms. tymoshenko, saying he had ordered an inquiry into why the country was not, in his opinion, prepared.	low
on his dismissal, he said: 'i'm disappointed at what's happened. we as an advisory council are not there to serve a political agenda. drugs classification is designed to be a scientifically based scale of harm. if politicians don't like the system, they should change the law.'	high
on 'laguna' she battled conrad for the affections of pretty boy stephen colletti, and it seems she's up to her old tricks in hollywood, setting her sights on audrina patridge's on-again-off-again, justin bobby.	high
online streaming through netflix (nasdaq: nflx) is now coming to the ps3.	low
only before the login it goes to terminal showing the error n 7 (radeon.so).	low
on monday, vice president joe biden will appear at a campaign rally in watertown, n.y., to help the democratic candidate in the special election for that new york house seat, bill owens, who is in a tight race with conservative party candidate doug hoffman.	low
on saturday, a top coast guard official said he believed the c-130 pilot had spoken with the military controllers before the accident.	high
on saturday, crews ground the sides of metal holes designed for large nuts that stabilize the original repair.	low
on saturday, the nato-led force announced the latest coalition death in the war.	low
"on ""state of the union,"" cnn's john king gets more of the republican outlook on afghanistan, health care, and the economy from representative john boehner of ohio, the house minority leader, and gov. haley barbour of mississippi."	low
on the day of the dead holiday this weekend, arreola planned to mourn the way mexicans do.	high
on the other hand, joe sestak also seems to be catching up with specter, and sestak might be the superior option for democrats from an electability perspective.	high
on the other side of the campus, more than 400 students partied at the homecoming dance.	high
on the other side of the river from woodstock,with stunning views is the vanderbilt mansion, a national historic site that is operated by the national park service and is located on old post road in hyde park.	high
"on the vanity fair piece: ""i stand by it and i'm cool with everything i said."	high
on this coming friday, my girlfriend and i will be leaving new jersey (northern) and will be driving to cleveland.	low
on thursday, detectives from the department's sex-crimes unit and members of its swat team went to sowell's home to execute the warrant and to arrest the suspect, but he was nowhere to be found, cleveland police spokesman lt. thomas stacho said.	high
open beryl settings manager (should be a diamond in taskbar), click desktop in the top bar, then ensure rotate cube is enabled.	low
open ,closed ?	low
open it with an editor, and you will find installation instructions.	low
operant conditioning can be used to shape behavior.	low
o'quinn's education began when he was 10 years old, courtesy of his father's humid garage, where he spent afternoons and weekends until he finished high school.	low
or are you saying that the kernel doesn't even properly boot?	low
or does it matter?	high
or education policy?	low
or european policy?	low
or follow us  @latimestot	low
or he's an underdog genius who's playing the media and the entire palin narrative to his liking.	high
or is unmounting the same thing as ejecting, and is that aweful noise of the harddrive whining down just something i'll learn to ignore?	low
or maybe it just means that, if yahoo can't find new ways to monetize the web, it can instead rent out office space to someone who can.	low
or one of the hotels ?	low
or should we just pay to park around the maid of the mist and walk or ride the trolley to the caves?	low
or simply write your diary in your email client and store the entries in a special folder.	low
or some doc that i can read to do that automated.	low
or you can write your diary in a calendar (i.e. evolution)	low
or you could skip the first 40 minutes of this week's podcast, but that's just a recipe for regret.	high
or you have another suggestions?	low
"or you may have to rather specify usefbdev to ""true"" if that doesn't work."	low
other candidates include rick rodriguez, a 24-year houston police officer, and lonnie allsbrooks, the owner of beer island in the heights.	low
"other networks will require different phone numbers, authentication, and context strings, which you will probably need to get from your provider, if you can get past the low-tier ""try rebooting windows xp again"" support people."	low
other segments are placed and stacked on the floor around it.	low
others who are sympathetic to the plight of the adivasis say the maoist violence has become intolerable.	low
"other than that, i was impressed by the extra speed and stability of the ""factory"" version of openoffice versus the version provided with ubuntu."	high
other than this, i'm really enjoying feisty and will probably put it on my desktop pc when i get the chance.	high
otherwise i'd consider travelling via toronto which i've read from the various post in this forum is highly recommended.	high
otherwise, i have my workaround for now.	high
otherwise it   communicated jiberish to gc89 and no response.	low
"""otherwise, it's an urban agenda, or a very progressive agenda."""	high
otherwise, the outlying suburbs have lots of chain hotels.	low
(otherwise you would only have one chance to click there and remove wdpassport)	high
our campground is one of many parks in this area.	high
our channel readwritestart, sponsored by microsoft bizspark, is dedicated to profiling startups and entrepreneurs.	low
our flickr pool is the place where consumerist readers go and upload photos for possible use in future consumerist posts.	low
"""our mission has always been to change the way the software industry works, so of course we would want to have an impact on the industry's largest player. maybe some people don't take us seriously, but we have a history of attacking much larger competitors."""	high
our son will be staying with the team at the fields.	low
out of about 80 countries that signed a global treaty, mexico is one of seven with a pattern of not complying with requests children be returned, according to the report.	low
out of interest, what does wifiradar offer you that networkmanager does not?	low
"""out of that came some concern about flexibility,"" said phil johnston, chairman of the foundation's board."	high
overall, the new machines also meet energy star 5.0 and epeat gold standards for energy efficiency and environmentally-sound design, manufacturing, and use of recyclable materials.	low
overall, the number of new cases in england increased by 50% last week to 78,000.	low
"""overhauling those motors without any replacement parts was a terrible job,"" one of the few to escape that nightmare later remembered."	low
overseas shipments declined 8.3 percent from a year earlier to $34 billion, the ministry of knowledge economy said today in gwacheon.	low
"over the next few days, don't be surprised if the ""public option"" is dropped or amended to buy off blue dog democrats and perhaps even some republicans."	high
palestinians warn that popular frustration with the failure to produce a statehood deal could spill over into an upsurge in violence, even if few have appetite for a broad new uprising.	low
passenger-car purchases exceeded 1 million for the first time in september as general motors co., the largest overseas automaker in china, reported that sales doubled.	low
patty or cathy - those are the cardboard cutouts.	low
paul graham: priority access to twitter is practical necessity	high
"""paul, i know, wishes he was here. but in his absence, paul kirk is about as close to a great replacement as you can get."""	low
paul saffo, an american futurologist, recently told the telegraph that the ultra-rich may slowly evolve into a separate species thanks to medical advances.	high
payrolls fell by 175,000 workers last month, deepening the worst employment slump since the 1930s, according to the median of 63 estimates in a bloomberg news survey ahead of a nov. 6 labor department report.	low
people tell me that it's usually well kept, with some cabins and a decent store.	high
"""people who turned up would have expected a scary night, but not this scary,"" insp wood said."	low
petty officer second class nathaniel mitchell, 40, an emergency medical technician with the new york city fire department from ridgewood, queens, said the ship shared the personality of the city.	low
philippine authorities evacuated more than 115,000 people in nine provinces east and south of manila in the storm's path on main luzon island, the national disaster coordinating council reported.	low
photoshop: to call this app photoshop is almost a misnomer—you can't have anything resembling desktop photoshop on the iphone, but you can have a decent photo processing app:	high
"planned increases in taxation next year, with the return of vat to 17.5% and a new 50% income tax band for those earning £150,000, mean that overall there will be a fiscal ""tightening"" under current plans."	high
plattsburgh afb closed in june 1995	low
play around with the file and see if it works.	low
please, fix this silly thing!	low
please, give me any kind of idea, a test or a place/file where i can find a track to follow and understand what happened.	low
"""please go to tibet and see if things are really good as the chinese government says,"" said the tibetan spiritual leader."	high
please, help me	low
please post this file.	low
plenty of minute details and gamer behaviors are measured, but nothing comes back to naughty dog regarding trophy collection, minkoff said.	high
plenty of sites available even though they close part of the campground after labor day.	high
pls check website www.erestaurant.pl.	low
plus, any recommendations on family friendly restaurants that is not expensive?	high
plus: check out more of the latest entertainment, fashion, and culture coverage on sexy beast - photos, videos, features, and tweets.	low
plus, if you still need inspiration for your pumpkin carvings, try your hand at these social media options.	low
police discovered the bodies at the home of anthony sowell, a 50-year-old convicted rapist, after they tried to serve an arrest and search warrant for him related to a sexual assault investigation.	high
police had set up an emergency response centre and celebrated when news broke that he had been picked up.	high
police have asked anyone who fears they may be related to one of the victims to come forward with dna samples so that they can eventually help with identification.	high
police in peoria, arizona, say faleh hassan almaleki, 48, struck his 20-year-old daughter, noor faleh almaleki, and her friend amal edan khalaf with the jeep laredo he was driving in a parking lot in peoria on october 20.	low
police said six people, including a 12-year-old girl, drowned in a flash flood in laguna province's pagsanjan township, south of manila.	low
police said the 34-year-old woman was attacked after a man followed her into one of the toilet cubicles at justin hemmes' flagship bar and locked the door about 2am on friday.	high
police spokesman lt. thomas stacho said anthony sowell was walking down the street on the east side of cleveland when authorities spotted him and took him into custody.	low
"policy makers need to ""manage inflation expectations,"" curb excess capacity and encourage sustainable lending growth, the central bank said in its report on the third-quarter economy."	high
politicians from other parties expressed shock at the decision.	high
poly beat wilson in the friday night matchup, 34-15.	low
positions 18-38 are unchanged from last month.	low
powell caesar, a spokesman for the cuyahoga county coroner's office, said additional remains were found and confirmed saturday as three more bodies, for a total of six.	low
practically the whole state is between the two.	low
"predictably, he said ""it was one of those wild coincidences."""	low
president obama is responsible for the need for a special election in the upstate new york district, having tapped the former congressman in the district, rep. john mchugh, r-ny, as his new army secretary.	low
"president obama promised ""transparency"" and that any bill would be written in public."	high
previously (running edgy) i had installed from the repository listed in the howto that i followed which installed version 0.2.0~0beryl1.	low
previous reform legislation put a $90,000-a-year cap on direct cash donations from political parties and legislative leaders, but reformers said loopholes would have rendered the limit meaningless.	high
previous studies provide conflicting results about the incidence and severity of lupus nephritis in patients with a history of lupus who have undergone a kidney transplant.	high
prices should be reasonable this time of year as the track doesn't open until the end of july.	high
(printer is a hp 5850)  any ideas?	low
probably around the time that the attorneys who negotiate them started charging $1,000 or more an hour to negotiate the deals.	high
probably, it's located in the applications->system tools menu	low
probably not.	high
problem is, since my laptop is bought used, i don't know what wireless card i have (i haven't installed windows at all, so that doesn't help either).	low
problem solved.	low
problem solved on all three machines.	high
professor david nutt, then a senior member of the acmd, publishes research in the lancet suggesting the classification scheme was flawed and not related to actual evidence of harm caused.	low
"professor peter openshaw, an expert on respiratory infections at imperial college london and a member of the committee, said: ""as increasing quantities of vaccine become available, then the initial recommendations will be extended [to children and teenagers]."	high
prof nutt revealed that many of his advisory council colleagues were equally upset with the government and may also leave in protest.	high
"""prosecutors don't understand that drilling is a serious problem."""	high
prosecutors say friehling never performed an audit of madoff's company.	high
"p.s. i have done ""apt-get remove gvfs"""	low
p.s. i'm running 6.06 i think.	low
p.s. she loves to shop!	low
publicity might have been.	low
"publicly, the foreign secretary insists that he is ""not available"" for the post, the second most important role created by the lisbon treaty, which is set to be ratified this month."	high
push.	low
put any script you want here (make sure to go to its permissions and make it executable) and it will appear in nautilus' (and thus the desktop's) right-click menu under scripts.	low
"""put it this way, i used to think, why do they keep regurgitating all the stuff about the hitler regime that happened over 60 years ago,"" she says."	high
qat began replacing food crops, and in the late 1960s, motorized drills began to proliferate, allowing farmers and villagers to pump water from underground aquifers much faster than it could be replaced through natural processes.	high
qian, a member of both the chinese academy of sciences and the chinese academy of engineering, graduated from shanghai jiao tong university in 1934.	low
qian was put in prison for 15 days, followed by a 5-year house arrest under surveillance of the federal bureau of investigation.	low
quickly after scozzafava's announcement, republican national committee chairman michael steele said the rnc is endorsing hoffman, saying the change of course is effective immediately and will include financial backing and get-out-the-vote efforts for the conservative party candidate.	low
quinn named her to the post last month, and adams was set to move to johannesburg in january.	low
quote: ?	low
quote: 1) i'm not very sure abt this..	low
quote: according to the rhythmbox faq, the reason this happens is because of a gstreamer bug that doesn't recognize some mp3 types.	low
quote: actually it's i have the same problem, it's with mode/block size i recon.	high
quote: and there isn't any way to start playing with antialiasing? (like an option to pass to mplayer command)	low
quote: aww, shucks.	high
quote: clem-vangelis, thanks for the great script, it worked perfectly for my western digital passport (250 gb), which was having the same problem.	low
quote: dapper gnome the right click is indeed f12, which in the mac side is the optical drive eject key.	low
quote: d'oh!	low
"quote: go to ""places"" and click ""computer""."	low
quote: had the same problem.	low
quote: hi,  there is a few things you need to get ready.	low
quote: hm, very interesting, thanks for the follow-up.	low
quote: humbug.	low
quote: i dual boot on my powerbook and it works great but that is ppc and not the intel mac.	low
quote: if you have an nvidia card, you will need to get libmikmod	low
quote: if you rename vnc.so to libvnc.so, the module will be loaded properly.	low
quote: i have no idea.	low
quote: in fact, it seems that a user can make a custom .mime.types files in his own directory, which content supercedes the one that's in etc.	low
quote: in hardy you need to be root to spin down the drive, so the corresponding lines in the script should read something like this:	low
quote: i suspect you somehow overwrote your os x partition and it no longer exists.	low
quote:  i was just looking at zinf too (seems gtk...)	low
quote: maybe it does not like that my files are on an nfs server (on a 100mbit link)	low
quote: my aironet works perfectly under hardy with this change.	low
quote: nice job!	low
[quote=nocturn]after going to some issues, i got xmms working on ubuntu.	low
quote: no, it doesn't.	high
quote: no they are not, at least not according to their man-pages.	low
quote: oh i see.	low
[quote=pmshoop] quote: i just installed it from universe (or multivers, not quite sure).	low
quote: thank you!	low
quote: that is the same ibook i own, the issue isnt beryl.	low
quote: that's perfect.	low
quote: the only drawback is that these things won't get solved fast, because the people behind  the hardware/software won't give out good documentation or binaries, so one has to hack drivers together w/o much to go on...	high
quote: the quotation marks are there for a reason!	high
"quote: there is an additional ""http://"" string in your link in fact (first part)."	low
quote: they are functionally equivalent for for storage devices without ejectable media which was what was being discussed.	high
quote: to access cups see this thread:  http://ubuntuforums.org/showthread.php?t=73993	low
quote: well, at least i thought i did.	high
quote: won't let you type it?	low
quote: yes.	low
quote: yes, it is strange.	low
quote: you should be able to doube click it to install, afterwards type:	low
"""rates are very low and it wants to get up to a more normal level as quickly as possible. it's better to announce a big hike now than wait until rates are higher and then jack rates up."""	high
raynham store manager bert cabral, who noted that his shop is the busiest in massachusetts, also talked about hiring a manager from one of the big electronics chains to help improve wal-mart's customer service efforts.	low
rbs is expected to lose 312 branches south of the border, which will become williams & glyn's, a bank that enjoyed an exclusive reputation in the seventies for serving better-off customers.	high
rbs is understood to be preparing to put its network of around 300 rbs-branded branches in england up for sale, under the williams and glyn brand they used until 1985.	low
readings greater than 50 signal expansion.	low
read local coverage on cnn affiliate wjw	low
really looking forward to your help	high
receiving a kidney transplant before or after starting dialysis did not affect one's risk.	low
"recently it appears to have been fixed (sort of), although now it's only an ""unmount"" option, that leaves the drive powered up (i.e. there is no click as the drive spins down and parks)."	high
"recently on ""gossip girl,"" the womanizing chuck bass - played with serpentine charm by ed westwick - rejected categorization in a small but critical way regarding his sexuality."	high
"recent media reports that the hiatus for rove would enable its star, rove mcmanus, to make changes to the 7pm project were labelled ""untrue"" by the source."	high
record great gift ideas.	low
"""recreational drug use has become very normalised."	low
reed smith, according to the article and its press release, already offers 140 in-house courses, and will be expanding those offerings in the future as part of the implementation of this new training and promotion policy.	low
reed smith's new competency model covers four main areas - legal skills, citizenship, business skills, and clients - with a focus on nine core competencies within those areas.	low
reed smith, the large pittsburgh-based law firm, has announced a fundamental restructuring of its policies with regard to associate performance and promotion.	low
reeldirector: this is as close as you're going to get to imovie on your iphone.	high
"referring to next year's general election he has told journalists at home that he ""has a meeting with voters in the autumn of 2010, and he doesn't intend to miss it."""	high
regarding the issue of one cpu core running at 100% frequency all the time, my best guess now is that it may not be related to the wireless card/driver.	high
regards, jw	low
regards, sunny	low
reinfeldt has already downplayed speculation in the swedish media linking his name to the new position of president of the council of eu leaders.	high
reinfeldt urges eu unity on climate change aid (29 oct 09)	low
related searches for [taco dog costume], [dog shark costume] and [banana costume] (so cute!) all rank high.	high
remember - our eventually destination is maine, so we wouldn't want to go too far to the western part of the state.	low
remember when nike (nyse: nke) did it the other way around?	high
renal week 2009 will take place october 27 - november 1 at the san diego convention center in san diego.	low
replete with text-to-speech features, the maps are layered with traffic data and a satellite view.	low
rep. michelle bachman released a statement on dede's resignation.	low
reporting from kabul, the washington post's pamela constable notes that afghanistan's election commission rejected advice from un officials and announced plans to open more than 6,300 polling stations for the upcoming vote.	low
report oiled birds	low
republican dede scozzafava announced saturday that she is suspending her campaign in the nov. 3 house special election in new york, a dramatic development that increases the gop's chances of winning the contentious and closely-watched race.	high
republican dierdre scozzafava has suspended her campaign for the new york house and is encouraging supporters to embrace conservative party nominee doug hoffman.	low
"republican national committee chairman michael steele, who had stood by the gop's candidate, along with newt gingrich, today called republican dede scozzafava's suspension of her campaign in new york a ""selfless act.''"	high
republicans question figures	low
rescuers were still searching saturday for nine people missing in the pacific off the southern california coast after a coast guard plane and a marine helicopter collided thursday night.	low
reservations are made through reserve america but after labor day reservations aren't necessary.	low
resonable rates.	low
retail analysts say the longer the economic recovery takes, the more success wal-mart will have holding its core customer base and expanding beyond it.	low
retired biophysicist bill levinson of oakland tells us the likelihood of the first letters of seven lines spelling out that vulgarity by coincidence are less than 1 in 9 trillion - or about 2 million times worse than the odds of hitting the state lotto jackpot.	high
rhythmbox might be hanging because you have other files in your music folders.	low
richmond high, which is 76 percent latino, had the highest increase in its district last year in its state adequate yearly progress scores.	high
riehl's piece also emphasizes cronyism and national control rather than local republican and grassroots cooperation in candidate selection.	high
right button mouse doesn't offer any menu to me.	high
right down the street from the science center is restaurant 2vine.	low
right now it isn't freezing my computer completely, but it often does.	low
right now, meg whitman is campaigning for governor of california on the claim that state spending has exploded over the last decade - when the fact is that it has fallen drastically in real per capita terms.	high
rino season opens.	low
rising joblessness and waning government assistance raise the risk that consumer spending will slip again, holding back the expansion.	high
"robert chote, director of the institute for fiscal studies, said: ""there is a perfectly respectable case for a deeper and longer fiscal stimulus."	low
robert kane works in hotel management.	low
rock band: it's not perfect—controls can be awkward, and the singing mode isn't really a singing mode, but it represents the first major rhythm franchise to hit the iphone, and it bear gifts: great graphics, decent, familiar, song selection, and multiple instruments.	high
rodriguez wants to work on public safety; allsbrooks wants to support small businesses and represent the hospitality industry on the council.	low
ronald yee, who had been the san francisco-based hedge fund firm's chief financial officer until june 2008, was named in a civil suit filed by the securities and exchange commission on friday.	low
"ross was ""an innocent kid"" said mario morales, the wilson high football coach."	high
ross was identified by her uncle, sam che, who said their family emigrated to southern california in the mid-1980s from cambodia.	low
ross, who attended the game with her 17-year-old sister, emily, a senior at wilson, died at st. mary medical center about half an hour after the 10 p.m. shooting.	low
[rss aac] add the engadget podcast feed (in enhanced aac) to your rss aggregator.	low
saleh said the detainees told interrogators the attackers came from pakistan's swat valley and that the al-qaida mastermind fled across the border into pakistan's lawless tribal area, where the al-qaida leadership is believed hiding.	high
same problem here...	low
same problem here with kubuntu, strange colors, worked perfectly with gnome...	high
samsung electronics co., asia's biggest maker of chips, flat screens and mobile phones, said oct. 30 profit tripled to a quarterly record.	low
san francisco mayor gavin newsom's withdrawal from the governor's race followed a meeting with top advisers where he was told that, unless he raised $5 million quickly and appeared to be viable, some of the state's biggest unions would throw their support behind attorney general jerry brown.	high
saratoga is another option for you.	high
saratoga performing arts center has the outside bar.	low
