sentence	label
may that ship bring as much honor to the name bulkeley as bulkeley brought to his country.	high
mcclain said he was convinced by brown's argument that his ability to write a check for campaign expenses would keep him independent as mayor.	high
meanwhile, bligh said queensland has established a long-term and fruitful relationship with china and noted that this year marks the 20th anniversary of the establishment of the state's sister-city relations with china's shanghai city.	high
meanwhile, china has attached great importance to friendly cooperation with the state of queensland, said li, adding that exchanges and cooperation between the two sides have developed rapidly in recent years.	high
meanwhile, coast guard authorities said they would investigate whether any mistakes were made in the initial response to the spill.	high
meanwhile, the market price of water has quadrupled in the past four years, pushing more and more people to drill illegally into rapidly receding aquifers.	high
meanwhile, the water wells are running dry, and deep, ominous cracks have begun opening in the parched earth, some of them hundreds of yards long.	high
media executives will have realtime metrics for their success as it maps to revenue and in turn this will accelerate innovation and help redefine media.	high
members of micheletti's team confirmed that it was the threat to the legitimacy of the elections that ultimately persuaded the de facto leader to agree.	high
"metzler, 45, is a ""puzzler,"" one of a team of eight government workers that has attempted for the last 14 years to manually restore documents hurriedly shredded by east germany's secret police, or stasi, in the dying days of one of the soviet bloc's most repressive regimes."	high
middleton said she had no idea how she contracted polio, which was at epidemic levels at the time, but never felt pity for herself.	high
miliband's departure for europe would increase the chances of one of the prime minister's chosen candidates, ed balls or ed miliband, the foreign secretary's brother, winning a leadership contest if labour is defeated at the general election.	high
miliband was widely expected to run for the labour leadership next year in the event of the party losing power after the general election, securing widespread support from the blairite right of the party.	high
mind the backup though!	low
"mine was a wireless print server so i just went into the web configuration for the linksys wireless router and found the ip address in the ""dhcp client table"""	low
ministers are now debating the budget for the 12 months beginning in april 2010.	high
minutes before the collision, the faa told the c-130 pilot to begin communicating with military controllers at naval air station north island in san diego bay, but it was not known if the pilot did so, gregor said.	high
m not entirely sure where to post this, but since m customising my desktop ll put it here..	low
mobile ad firm admob has revealed the dramatic changes the mobile industry has seen in their latest mobile metrics report.	high
modifications also include installing access platforms and a vehicle stabilization system.	high
modifications made to the pad include the removal of shuttle unique subsystems, such as the orbiter access arm and a section of the gaseous oxygen vent arm, along with the installation of three 600-foot lightning towers, access platforms, environmental control systems and a vehicle stabilization system.	high
"monitor is seen correctly too (apple studio 17"") with correct vertsync and horsync."	low
monitors will be installed to watch for unwanted movement that could cause another failure.	high
montes, his wife and two children were traveling in a small convoy with at least 11 other relatives and staff members to a rural hacienda friday afternoon when they were ambushed by several assailants armed with large-caliber weapons, investigators said.	high
montes was the head of the general popular union of workers and farmers, which has tens of thousands of members.	high
months of off-and-on talks, ultimatums and near-deals seemed to only deepen the polarization that was pushing the country toward an ever more violent denouement.	high
more: 73wire on the campaign trail has scozzafava's farewell message:	low
most financial experts are tipping a rise in the official cash rate of 0.25 per cent, but some economists said the rise could be 0.50 per cent - meaning a $100 increase in repayments on a $300,000 loan.	high
most mornings they rise before their rooster crows, bolting down a meager breakfast of coconut and chile-spiced vegetables over rice before venturing out on their journey: rowing to school aboard a hand-carved 15-foot sampan.	high
motivating the in-game medal system is the virtual money one earns, which can be redeemed for in-game unlockables.	high
movement for democratic change spokesman nelson chamisa told voa his party would not attend tuesday's weekly cabinet meeting, the third such meeting it has boycotted, until the issues that brought about the disengagement are addressed.	high
mr abdullah abdullah called for the resignation of key election officials and others as a way to mitigate fraud and corruption in the vote.	high
mr abdullah has set for holding a relatively fair and free contest to be accepted, is sacking of the head of the country's independent election commission (iec), azizullah lodin.	high
"mr abdullah served as foreign minister in the short-lived government headed by the northern alliance, and continued as ""foreign minister in exile"" throughout the years of rule by the taliban, which was ousted in 2001."	high
mr. amer, the farmer based here, proudly showed visitors his efforts to irrigate fruit and tomato fields using rubber tubes, instead of just funneling it through earthen ditches that allow most of the water to evaporate unused.	high
mr. azenberg declined to comment on friday night.	high
mr. bush, for instance, has sent personal letters to the families of every one of the more than 4,000 troops who have died in the two wars, an enormous personal effort that consumed hours of his time and escaped public notice.	high
mr bush, now walking with the help of a cane, was full of praise for mr gorbachev, a nobel peace laureate who was in office between 1985-1991.	high
mr darling is also expected to hive off into a 'good bank' the viable parts of the 100 per cent state-owned northern rock, which crashed after the august 2007 credit crunch.	high
"mr. karzai is a ""very able, intelligent man, but a survivor, and sort of understands how in the rough-and-tumble of this,"" he added."	high
mr. khalidy has worked for american agencies, and he said that as a result he had received death threats and that three cars had been destroyed at his home.	high
mr lewis, the queen's former press secretary, got off to a bad start when mr brown was slow to respond publicly to the row over the release of lockerbie bomber abdelbaset al megrahi.	high
mr lodin denies allegations that he favoured mr karzai.	high
mr. lugar also said that the administration ought to work with hamid karzai, the incumbent afghan president, whose administration has been undermined by allegations of corruption, if he is re-elected for a second term.	high
mr. moffat, through his lawyer, has denied any wrongdoing.	high
mr. mohammed said he never had trouble getting plants, because he lived near enough to mr. abbas's nursery.	high
"mr mubarak made no mention of the presidential election in his speech on saturday, but promised a ""free, fair and competitive"" parliamentary vote next year."	high
mr mubarak said the ndp's powerful policy secretariat, headed by his son gamal, had an ambitious programme of reforms.	high
mr. mugabe is quoted by the state-controlled media as dismissing the perception that the convening of the summit was a victory for the mdc as propaganda and cheap politicking.	high
mr. owens has support from 36 percent of likely voters in the poll, with mr. hoffman garnering 35 percent support.	high
"""mr. qian used to hold academic seminars for us. we exchanged scientific ideas and wrote articles together. the whole time when we worked with mr. qian had a great influence on us,"" yu jingyuan, a senior researcher with the china aerospace science and technology corporation told xinhua saturday afternoon on hearing the news."	high
mr. ramesh fretted that india's growth would be stunted if the country could not exploit its own natural resources.	high
mr. ramesh said 70 percent of india's iron ore lay in states infiltrated by maoists; production in this area is stalled at 16 million tons a year even though the area has the potential to produce 100 million tons.	high
mr. simon could not be reached for comment friday night.	high
mr. tsvangirai, however, hinted at compromise when he spoke to the media after the troika visited him at his offices.	high
ms hands is moving out of the frontline to a new combined downing street and foreign office role on afghanistan.	high
ms. scozzafava has support from 20 percent of those polled.	high
ms. scozzafava told the watertown daily times that siena research institute poll numbers show her too far behind to catch up, and she lacks enough money to spend on advertising in the last three days to make a difference.	high
"""much of the ductal carcinoma in situ diagnosed will never surface clinically. therefore it constitutes overdiagnosis - that is, you are diagnosing something that would not have become an issue."""	high
muine and rhythmbox have always been dog slow and prone to crashing with my music...	low
muine rocks, it's probably my favorite.	low
"murray and cantwell described him as an ""asset to his community, friends and family,"" and like hastings, asked that immigration authorities give chaudhry full consideration in his request for citizenship."	high
my guess is that it is due to alltray.	low
my husband and i also enjoyed a nice polish beer with our meal!	low
my machine contains: 1gb of physical ram, 2 ide hard disks (master/slave) with 80gb each, an external usb disk with 150gb (used to store the data from the simulation), and an energy backup apc (ups pro 650)	low
"""my mistake was i should have gotten an independent audit of that laboratory once a year or at least twice a year. but you learn from those mistakes."""	low
my music folder is on the same hd as the system (a normal dekstop) and the rhythmbox does not load all the songs.	low
my old computer was an imac g5 (rev. b), and i recently got a macbook, in hopes it would be ideal for running linux, but could also go back to os x if i ended up not liking linux.	low
"""my opinion was that we should talk about human rights ourselves,"" he writes."	high
my os x partition is on /dev/had3.	low
my own sense of the matter is no, they don't.	low
my parents have stayed at the radisson hotel utica center and the holiday inn in new hartford and didn't have any problems either time.	low
my parents recently stayed at the new hotel at the casino, and they said is was incredible.	low
my places menu doesn't contents user home folder.	low
my port number was 80 instead of 631,	low
my problem is that scribus files (.sla) are plain text files (xml i think).	low
my question is, what might cause spontaneous grub breakage like this?	low
"my question is: will a ""deluxe 2 queen room"" offer adequate living space?"	low
my setup: i have a wd mybook studio edition 1 tb drive connected by firewire 400 to an asus p4p800-e deluxe motherboard.	low
my sister stayed at the koa five or six years ago, and had a very good but very koa experience.	low
my solution was to re-install form a cd.	low
myspace and facebook are officially talking.	low
my two contributions or suggestions are:	low
my wife and i will be travelling in mid-april from dc back home to maine and would like to stop about halfway between - that's ny state (or ct).	low
namely, distribution.	low
nasa and the orion industry team conducted the firing at the alliant techsystems, or atk, facility in promontory, utah.	high
nasa: pure, welcome information overload for space geeks, in an app.	low
nasa's really been killing it with their online strategy lately—lots of news, downloadable media and twitter action—and this app is a wonderful extension.	low
nasdaq: it's much more intensive that the stock stock (stock stock stock) app, and comes with stocktwits integration, which provides a little crowd-sources insight to go along with your stream of numbers.	low
nealey, who claimed 46 percent of the vote against bill grant in the 2008 general election, says he's willing and able to work with democrats if elected.	high
nearby, sinkholes in the arid soil of his property are growing longer and deeper every year.	high
nearly 95,000 people who fled during those two earlier storms were still housed in temporary shelters when mirinae struck, the national disaster agency said.	high
neither derr nor costello has run for office before, but both cite leadership experience running their own firms.	high
neither of us have been to the falls before.	low
netanyahu has proposed limiting building for now to some 3,000 settler homes already approved by israel in the west bank.	high
netanyahu's coalition, including pro-settler groups, does not believe abbas is strong enough to deliver israel security in any deal.	high
network manager doesn't show a wireless card at all, even though it appeared in 7.10.	high
"network ten is planning to ""rest"" its flagging show rove before a major overhaul that may turn it into a hey hey it's saturday-style variety program."	low
nevada and mississippi are at the bottom of the list, except for the non-state of the district of columbia where only 43 percent believe their wallets would be returned.	high
nevertheless, i would contend that convergence is upon us and it has arrived from an unexpected delivery man: steve jobs.	high
new research conducted by analysts fujitsu consulting and seen by the sunday telegraph has concluded that the number of people who default on their mortgage payments will almost double from 25,000 today to 40,000 by the end of 2010.	high
newsom based his entire platform for governor on his track record in san francisco, and some of his colleagues said he often painted the city's fortunes as rosier than they really are so he could contrast them with sacramento.	high
newsom became the first to announce his candidacy for governor earlier this year, using twitter to break the news.	high
newsom has often been criticized for relishing sweeping proposals while not paying attention to the nuts and bolts of running a city.	low
new unemployment numbers due out next friday are expected to show u.s. employers cut 175,000 jobs in october, according to economists polled by reuters.	high
nice script clem!	low
nichols connected with tony davis on a 25-yard touchdown pass midway through the third quarter to tie the record of 84 previously held by nichols' predecessor erik meyer.	high
nightly rates, relaxing, not too expensive.	low
nikon learn and explore: it's heavily branded and obviously intended to promote the nikon name, but hey who cares: nikon's learn and explore app is actually a great, free photography primer no matter what kind of camera you carry.	low
nineteen partygoers were taken to hospital with serious injuries after a balcony collapsed at a halloween party in perth last night.	high
nine water, isopropyl alcohol (ipa) and liquid oxygen (lox) tanks have been delivered and installed, with five more water tanks scheduled to arrive in upcoming weeks.	high
no.	low
"nobel prize- winning economist joseph stiglitz said yesterday that emerging economies including china need to guard against ""bubbles"" caused by the surge in liquidity as governments around the world try to stimulate growth."	high
nobody, of course, is going to say that the u.s. should somehow completely abandon its ability to fight conventional wars.	high
none of us has the patience to wait 1 hour in line for pizza etc.	low
no one can honestly believe that a gargantuan takeover of the nation's $2.5 trillion health care industry will save taxpayers money.	low
"""no one's going to hire anybody until they have to, so it's a very tough environment for households,"" said joshua shapiro, chief u.s. economist at maria fiorini ramirez inc., a new york forecasting firm."	high
no os x there!	low
"""no steel structure is completely free of imperfections,"" heminger said."	high
not enough ram.	low
not far from his nursery, the wrecked frame of a building testified to the effects of a car bomb, but amid his trees mr. abbas was serene.	high
nothing happens, and the script isn't installed.	low
nothing in the federal legislation would prohibit states from using their own money to go beyond the federal standards, according to the aides' analysis, and that could help make up the difference.	high
not just for some fancy drm but for real value creation.	low
no-to be brief.	low
notre dame has had the opposite problem.	low
not that he is bothered.	low
not too much i hope!	low
not to put too fine a point on it: if obama succeeded in reducing the deficit, would fox news or the washington times report it?	low
now a doctor who undertook a second post-mortem examination on behalf of the family believes she has found evidence that mr hampton did not die by his own hands.	high
now as far as lodging.	low
now, by no means is rubio unelectable -- i think, in fact, he'd be a mild favorite against likely democratic nominee kendick meek.	low
"""now, economic growth is no substitute for job growth,"" obama stressed in his radio address."	high
now, first thing i'll point out is that i'm still not sure the numbers fully add up.	low
"""now he only comes two times a month because he has too much work."""	low
"now: how can i make that bloody icon stay there in case i press ""cancel""?"	low
now if i change my window manager back to gnome.	low
now i got as far as resolving most issues i have.	low
now i'm in feisty and loving it.	low
now, i've been using xmms for years now, and i've always loved it, but lately i've been under the impression that development kinda stopped (or is very, very slow).	low
now i've got beryl running (using beryl-xgl, which was missing from 0.2.1), the only downsides right now are that it's an older version and software update keeps bugging me to install the new version.	low
now that's getting to the heart of the matter!	low
now the 70-year-old retired cadre is being denounced by some as a liar and a traitor, accused of spilling state secrets and disrupting chinese harmony.	high
now, the country he served is kicking him out.	low
now the world gets a very different michael jackson legacy.	low
now, violence is frequent, if unpredictable, like the ambush near the village of laheri, in maharashtra state, carried out by the maoists on oct. 8.	high
now with a source!	low
"nutt accused the former home secretary, jacqui smith, of ""distorting and devaluing"" scientific research."	high
"nutt has argued that all drugs, including alcohol and tobacco, should be ranked by a ""harm"" index, with alcohol coming fifth behind cocaine, heroin, barbiturates and methadone."	high
nutt is forced to resign by home secretary alan johnson after claiming that evidence on drug harm was being distorted and that the issue had been politicised.	high
nvm i got it to work.	low
"obama himself, after persuading abbas in september to meet new israeli prime minister benjamin netanyahu, called only for ""restraint"" in settlement, not the ""freeze"" he initially spoke of."	high
obama said overall the stimulus had created or saved more than one million jobs.	high
obviously grub was hosed somehow.	low
"""obviously, i've already kind of talked about the yards already this year being something more important to me later in life,"" nichols said."	low
october was the deadliest month of the war for u.s. forces with at least 57 american deaths.	high
of course it is worth the effort.	low
of course, she also happened to be a woman.	low
of course the card could have been changed, but not likely.	low
officer bhushari said violence in the area had risen so sharply that the police now left the fortified defenses of their outpost only in large groups, even for social outings.	high
officers serving the warrants thursday discovered two badly decomposed bodies on the third floor of the house, stacho said.	high
officials feel that naxal menace, which now spread to 40,000 sq km area across the country, can be wiped out in a period of 12 to 30 months.	high
officials were collecting evidence and reviewing recordings of transmissions by the aircraft to try to determine how the collision occurred.	high
officials were continuing the search today, using cadaver dogs and extending the hunt to nearby houses and vacant lots, thus raising the prospect that even more bodies could eventually turn up.	high
off to nyc again to stay with an old schoolfriend.	low
of the 57 games in which those celtics held a halftime lead, they won 49 of them.	high
oh, absolutely, i agree.	low
oh, i almost forgot.	low
okay, folks, here is the answer i got on the openoffice impress forum (don't know if you have to create a free account to read it or not).	low
okay, so, questions:	low
ok, for some reason this doesn't work at all.	low
ok, here we go:	low
ok, i also tried this now:	low
ok i did the command like you said with the sudo in it.	low
ok, i have everything figured out now.	low
ok i installed ubuntu on my ppc mac last night so im now dual booting with my imac.	low
ok question, i'm tryin real hard to get xmms up and running on ubuntu.	low
oliver miles, a former ambassador to libya, recently revealed that mr blair had visited the country 'a number of times' since leaving downing street, adding: 'he certainly has a relationship with both the leader [gaddafi] and the leader's son.'	high
omit the wired ethernet stuff.	low
on a battered street in the middle-class neighborhood of zayouna, muhi mohammed hussein trimmed an elaborate plant sculpture in the shape of an eagle in front of his home.	high
on a flying one-day visit across the middle east, president barack obama's secretary of state appeared to complete what is at least a shift in emphasis from the new u.s. administration, which in its first months in office this year strongly endorsed palestinian demands that all jewish settlement must be halted.	high
on all machines, when i tried to open my oo 2.0.4 spreadsheets, oo calc crashed.	low
"on a night when rajon rondo took only two shots but came within one of matching his career high for assists, rivers said, ""he was the most dominant player on the floor."""	high
on april 6, 1996, john duncan bulkeley died at the age of 84, and was buried with full military honors at arlington.	high
on board, seaman scarborough, 23, struggled with seasickness but was so taken by the expanse of ocean that she snapped a number of photos of blank horizon.	high
once an area is cleared, the plan also calls for introducing development projects such as roads, bridges and schools in hopes of winning support of the tribal people.	high
once considered robin hood figures, the maoists claim to represent the dispossessed of indian society, particularly the indigenous tribal groups, who suffer some of the country's highest rates of poverty, illiteracy and infant mortality.	high
once i accidentally closed that terminal without disconnecting.	low
"""once we were able to get the cooperation of the victim, we secured an arrest warrant for mr. sowell and subsequently a search warrant for his premises,"" stacho said."	high
on dapper gnome the optical drive ejects via fn-f12	low
one day jefferson had business to discuss and was told by o'quinn to meet him at the warehouse, not the office.	high
one day, villagers crowded around a large net that some fishermen had dragged out of the water.	low
one dead grebe and an oil-soaked gull were found just across the inner harbor channel at middle harbor, in oakland, according to john escobar, the assistant general manager of the east bay regional park district.	high
"""one [issue] is, are we allowed to exceed federal minimums; how much flexibility will we get?"" said anya rader wallack, the interim president of the blue cross foundation and a medicaid specialist."	high
"""one is that the activist base of the party is becoming increasingly powerful in the one area that had eluded them: candidate selection. other conservative republicans may now feel more comfortable if they decide to challenge incumbents in primaries."""	high
on election day my name will appear on the ballot, but victory is unlikely.	high
one mcmanus format seemingly set for the scrap heap is are you smarter than a fifth grader?.	low
one more thing i noticed is that even if the script is executed the icon doesn't appear in the system-tray, so maybe it's missing the connection to the xserver or something...	low
one of his prized pieces was a modest 1975 ford escort once owned by a polish priest named karol wojtyla, better known by his papal name, john paul ii.	high
one of mr abdullah's senior advisers, ahmed wali massoud, said he was unhappy that nothing had been done to redress the electoral system's problems.	high
"""one of the key qualifications is having clout in america. david has a very good relationship with hillary clinton [the us secretary of state] and is highly regarded in washington, so he is very well placed."""	high
one other young man arrested in the case - jose carlos montano, 18, of san pablo - is in contra costa county jail but has not been charged.	high
"one prominent blogger and leftist progressive feminist said to me, as the second statement out of her mouth: ""you know, abortion is my thing, right?"""	low
one question, i disconnect by pressing ctrl-c with the terminal that i ran the script with still open.	low
one recent calculation led by vasilis m. fthenakis, an environmental engineer at columbia university's center for life cycle analysis, found that it would take covering 16,602 square miles[pdf] of land in the southwestern desert with solar energy converters like cadmium telluride photovoltaic panels to generate the 3,816,000,000 megawatt-hours of electricity that is used in the u.s. ever year.	high
one river in laguna overflowed, flooding most of lakeside santa cruz town and sending residents clambering onto roofs, said mayor ariel magcalas.	high
one scientific adviser, who declined to be named, said council members were preparing a joint statement due tomorrow	high
on friday, investigators returned to the house, dug up the grave and found a third body, he said.	high
"on friday, it kept ""stalling."""	low
on friday, mr. yushchenko criticized ms. tymoshenko, saying he had ordered an inquiry into why the country was not, in his opinion, prepared.	high
on his dismissal, he said: 'i'm disappointed at what's happened. we as an advisory council are not there to serve a political agenda. drugs classification is designed to be a scientifically based scale of harm. if politicians don't like the system, they should change the law.'	high
on hoary it worked normal.	low
on 'laguna' she battled conrad for the affections of pretty boy stephen colletti, and it seems she's up to her old tricks in hollywood, setting her sights on audrina patridge's on-again-off-again, justin bobby.	high
only before the login it goes to terminal showing the error n 7 (radeon.so).	low
only fix i've got for this at the moment is just to restart the xserver (ctrl-alt-backspace) and it works fine...	low
only one figure in american history, casino magnate bill harrah, had put together anything approaching o'quinn's collection, and it seemed fitting that a number of the late harrah's cars now reside in one of o'quinn's houston warehouses.	high
only problem is i type it then it asks for the paswword and it wont let me type it.	low
only this time elisabeth hasselbeck was wearing an enormous cereal box.	low
on march 6, michael jackson appeared before cameras in london wearing a fanciful black-and-white brocade costume, his makeup perfectly applied to his surgically sculpted face, his glossy black wig styled so it covered most of the sides of his face and fell gently onto the top of his shoulders.	high
on monday, vice president joe biden will appear at a campaign rally in watertown, n.y., to help the democratic candidate in the special election for that new york house seat, bill owens, who is in a tight race with conservative party candidate doug hoffman.	high
on saturday, a documentary about qian, produced by xinhua, has been broadcast on the internet and the agency's tv channel.	high
on saturday, a top coast guard official said he believed the c-130 pilot had spoken with the military controllers before the accident.	high
on saturday, district officials confirmed plans to install higher fences around the entire school before next summer, and to firm up security in general - but the challenges will still be steep.	high
on saturday in jerusalem, clinton agreed with netanyahu that it was unprecedented for abbas to shun talks due to settlements.	high
"on ""state of the union,"" cnn's john king gets more of the republican outlook on afghanistan, health care, and the economy from representative john boehner of ohio, the house minority leader, and gov. haley barbour of mississippi."	high
on sunday, the younger mubarak will take centre stage when he addresses the conference.	high
on the afternoon of april 8, 2006, he was helping lead a patrol around the marine base to provide cover for iraqi employees who were being massacred for working with the americans.	high
on the eve of the conference, the ndp's secretary-general said that choosing a successor to the president was not on the agenda.	high
on the night of the attack, the victim left the homecoming dance at about 9:30 p.m., before it ended, and walked to the back of campus to call her father to pick her up, detectives say.	high
on the other hand, joe sestak also seems to be catching up with specter, and sestak might be the superior option for democrats from an electability perspective.	high
on the other side of the river from woodstock,with stunning views is the vanderbilt mansion, a national historic site that is operated by the national park service and is located on old post road in hyde park.	high
on the same day, he met the country's finance minister, this time representing jp morgan.	high
on thursday, authorities in baghdad announced they had detained more than 60 members of the police and army, including 11 senior officers, responsible for security in the area of the bombings.	high
on thursday, detectives from the department's sex-crimes unit and members of its swat team went to sowell's home to execute the warrant and to arrest the suspect, but he was nowhere to be found, cleveland police spokesman lt. thomas stacho said.	high
on tuesday we will drive home.	low
on wednesday, october 28th, nasa launched its ares i-x prototype vehicle, the first launch from kennedy's pads of a vehicle other than the space shuttle since the apollo program's saturn rockets were retired.	high
ooops - apologies and thanks.	low
open beryl settings manager (should be a diamond in taskbar), click desktop in the top bar, then ensure rotate cube is enabled.	low
"""open it up."""	low
open it with an editor, and you will find installation instructions.	high
operant conditioning can be used to shape behavior.	high
opposition and civil society groups have long complained that the authorities have used emergency laws and the security forces to curb political freedoms.	high
or are you saying that the kernel doesn't even properly boot?	low
or does anyone have any other tips for organised activities to make his 30th great.	low
or does it matter?	low
or does the company have other plans?	low
or education policy?	low
or european policy?	low
or follow us  @latimestot	low
or he's an underdog genius who's playing the media and the entire palin narrative to his liking.	low
or its ideological rigidity?	low
or one could of course leave the umount out of script and unmount with nautilus and then run the script just to stop the drive from spinning.	high
or simply write your diary in your email client and store the entries in a special folder.	low
or you can write your diary in a calendar (i.e. evolution)	low
"or you may have to rather specify usefbdev to ""true"" if that doesn't work."	low
other partners include gracenote, imeem, pandora and rhapsody.	high
other pirate suspects are awaiting trial in france, while dozens have been handed over to kenya and yemen for prosecution.	high
other prominent cases involve former red army faction terrorists who were harbored by the stasi, and a berlin sports doctor who doped east german athletes.	high
other republicans who have endorsed hoffman include former n.y. governor george pataki, former sen. fred thompson (r-tenn.), former house majority leader dick armey (r-texas), and former presidential candidate steve forbes.	high
other segments are placed and stacked on the floor around it.	low
others who are sympathetic to the plight of the adivasis say the maoist violence has become intolerable.	high
otherwise, i have my workaround for now.	low
otherwise it   communicated jiberish to gc89 and no response.	low
"""otherwise, it's an urban agenda, or a very progressive agenda."""	low
otherwise this would have been a very nice and short patch...	low
(otherwise you would only have one chance to click there and remove wdpassport)	low
our channel readwritestart, sponsored by microsoft bizspark, is dedicated to profiling startups and entrepreneurs.	high
"""our kids come to this beach. it's our home."""	low
out of about 80 countries that signed a global treaty, mexico is one of seven with a pattern of not complying with requests children be returned, according to the report.	high
overall, however, a majority of americans across their country have a reasonably high level of trust in their neighbors with even the lowest-ranking state having 60 percent who believe their wallets would be returned.	high
overall, it's solid.	low
overall, the new machines also meet energy star 5.0 and epeat gold standards for energy efficiency and environmentally-sound design, manufacturing, and use of recyclable materials.	high
overall, the number of new cases in england increased by 50% last week to 78,000.	high
overseas companies are banned from making donations to political parties in britain.	high
overseas shipments declined 8.3 percent from a year earlier to $34 billion, the ministry of knowledge economy said today in gwacheon.	high
palau has agreed to take up to 12 uighurs, seven still remain at the controversial guantanamo prison which was set up by the bush administration to house terrorism suspects.	high
palestinian leaders have said they will not return to peace talks with israel unless it halts all settlement building on lands they claim for a future state, and they believe israel has blatantly defied a u.s. demand for a settlement freeze.	high
palestinians see jewish settlement building as one of the biggest threats to their ability to form a viable state in the territories of the west bank, east jerusalem and the gaza strip.	high
paul saffo, an american futurologist, recently told the telegraph that the ultra-rich may slowly evolve into a separate species thanks to medical advances.	high
payrolls fell by 175,000 workers last month, deepening the worst employment slump since the 1930s, according to the median of 63 estimates in a bloomberg news survey ahead of a nov. 6 labor department report.	high
"peco energy gets $200m 'smart-grid' grant: peco energy co. was awarded a $200 million federal stimulus grant today that will allow it to speed up deployment of ""smart-grid"" technology, including 600,000 advanced electric meters in the next three years."	high
"""people must remember most balconies are designed in reality for a family group,"" insp davies said."	high
people's hunger for good content will not subside.	high
"perhaps in response to reviewers calling the film too ""dreary,"" the weinstein company just released a second, re-cut trailer for its troubled thanksgiving hopeful hit, the road, that focuses less on cannibal-thwarting heart-pounding action and more on the bond between the man and the boy with soaring music of hope and the words ""between father and son lies the courage to never surrender."""	high
perhaps posting in the installation/support forum might also be of help to you, i don't know that there are many intel mac users out there who regularly post to this forum.	high
persistent rumours regarding its future at ten were fuelled by its non-inclusion in the network's program launch for 2010.	high
peter acquaro is a financial planner.	high
petty officer rivera, who grew up in a housing project on the lower east side, served five years of active duty, including two on an aircraft carrier, before becoming a reservist nearly three years ago.	high
petty officer second class nathaniel mitchell, 40, an emergency medical technician with the new york city fire department from ridgewood, queens, said the ship shared the personality of the city.	high
petty officer second class nilsa rivera is something of a veteran in this group, though she cringes at a word that makes her sound older then her 29 years.	high
philippine authorities evacuated more than 115,000 people in nine provinces east and south of manila in the storm's path on main luzon island, the national disaster coordinating council reported.	high
phil willis, liberal democrat chairman of the science and technology select committee, said he was seeking clarification from the home office.	high
plagued by low poll numbers and anemic fundraising, and with a newborn daughter at home, san francisco mayor gavin newsom dropped out of the governor's race on friday.	high
"planned increases in taxation next year, with the return of vat to 17.5% and a new 50% income tax band for those earning £150,000, mean that overall there will be a fiscal ""tightening"" under current plans."	high
planning a trip in june and have checked reviews of both hotels.	low
play around with the file and see if it works.	low
played around with sdparm and that was exactly what i was looking for.	low
please do.	low
please, fix this silly thing!	low
please, help me	low
please post this file.	low
please see my current etc/fstab (after typing '$cat /etc/fstab' at the terminal, and having the usb unit connected), please note that i have a mount point (or something like that) where i can access the files that i have in my windows xp partition (i called windows)	low
plenty of minute details and gamer behaviors are measured, but nothing comes back to naughty dog regarding trophy collection, minkoff said.	high
plenty of people have been complaining in the last decade or so about the fact that law schools do a poor job of preparing their students for the actual tasks they will be called upon to undertake as practicing lawyers.	high
plenty of sales.	low
pls check website www.erestaurant.pl.	low
plus: check out more of the latest entertainment, fashion, and culture coverage on sexy beast - photos, videos, features, and tweets.	low
plus, if you still need inspiration for your pumpkin carvings, try your hand at these social media options.	low
* plus i like fine wine and good food	low
plus it runs freaking android 2.0 as its os.	low
(pointy teeth and body glitter - done!)	low
police discovered the bodies at the home of anthony sowell, a 50-year-old convicted rapist, after they tried to serve an arrest and search warrant for him related to a sexual assault investigation.	high
police established a command post in the neighborhood to take missing-person reports and additional information on outstanding missing persons in the neighborhood.	high
police had originally been looking to question sowell after a woman accused him of rape and assault a month ago.	high
police have asked anyone who fears they may be related to one of the victims to come forward with dna samples so that they can eventually help with identification.	high
police in peoria, arizona, say faleh hassan almaleki, 48, struck his 20-year-old daughter, noor faleh almaleki, and her friend amal edan khalaf with the jeep laredo he was driving in a parking lot in peoria on october 20.	high
police said six people, including a 12-year-old girl, drowned in a flash flood in laguna province's pagsanjan township, south of manila.	high
police said the 34-year-old woman was attacked after a man followed her into one of the toilet cubicles at justin hemmes' flagship bar and locked the door about 2am on friday.	high
police say he had spent 15 years in prison for a 1989 rape.	high
police spokesman lt. thomas stacho said anthony sowell was walking down the street on the east side of cleveland when authorities spotted him and took him into custody.	high
police were checking crime reports to find matches for similarities to the 1989 rape or the most recent allegation against sowell.	high
police were checking missing-person reports back to june 2005, when sowell was released from prison.	high
"policy makers need to ""manage inflation expectations,"" curb excess capacity and encourage sustainable lending growth, the central bank said in its report on the third-quarter economy."	high
political analyst haroun mir suggested to the christian science monitor the election commission is hoping to boost turnout on karzai's behalf.	high
politicians involved in the elections scheduled for nov. 29 also have been pushing for a resolution, and the honduran people have grown weary of months of sometimes violent instability and repression of many civil rights.	high
powell caesar, a spokesman for the cuyahoga county coroner's office, said additional remains were found and confirmed saturday as three more bodies, for a total of six.	high
powerful energy vermont plan for 'smart' meters getting $69m: a vermont plan to install electricity smart meters and other technologies to improve energy efficiency and reduce energy costs will receive nearly $70 million in stimulus money.	high
premier wen jiabao's $586 billion stimulus plan and unprecedented growth in new loans are sustaining china's rebound amid signs that exports may start to recover as the global slump eases.	high
president barack obama said on saturday this week's positive job and economic growth figures proved that his big spending efforts to stimulate the economy were working.	high
president hamid karzai's rival in the second round of the afghan presidential poll says he will announce on sunday whether he intends to quit the race.	high
